,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
sample_780,16.000999999999998,50.73,2617.5,23.392,51.033,3085.9,23.239,62.386,128.1,341.43,94.546,77.888,32.382,8.9214,25.364,6.8331,19.11,1.6141,33.174,13.806,23.121,1.1383,19.14
sample_781,18.487000000000002,50.193999999999996,2618.7,25.215999999999998,49.961999999999996,3089.1,22.551,62.428000000000004,130.13,341.6,94.714,77.781,32.935,8.7983,25.593000000000004,6.7391,18.783,1.5802,33.372,13.697000000000001,22.802,1.1833,19.065
sample_782,18.487000000000002,50.644,2619.6,23.241,50.172,3087.8,22.304000000000002,62.457,135.16,342.13,94.477,77.773,32.935,8.7983,25.593000000000004,6.7391,18.783,1.5802,33.372,13.697000000000001,22.802,1.1833,19.065
sample_783,18.487000000000002,49.851000000000006,2621.3,25.741,51.711999999999996,3090.1,22.504,62.513999999999996,137.35,342.15,94.72399999999999,77.926,32.838,8.9386,25.936,6.9408,18.55,1.5481,33.665,13.73,23.413,1.1321,18.824
sample_784,18.487000000000002,49.373999999999995,2623.8,24.212,48.01,3091.4,23.756999999999998,62.562,140.88,342.04,94.39,77.523,32.838,8.9386,25.936,6.9408,18.55,1.5481,33.665,13.73,23.413,1.1321,18.824
sample_785,18.487000000000002,50.504,2623.2,24.418000000000003,52.803000000000004,3091.6,24.671999999999997,62.591,146.27,342.4,94.74,77.541,32.329,8.9968,25.76,6.9208,19.418,1.5896,33.876999999999995,13.682,23.051,1.0058,19.022000000000002
sample_786,18.487000000000002,48.728,2627.3,25.396,52.02,3094.2,23.914,62.635,146.8,342.22,94.51899999999999,77.857,32.329,8.9968,25.76,6.9208,19.418,1.5896,33.876999999999995,13.682,23.051,1.0058,19.022000000000002
sample_787,18.487000000000002,50.086000000000006,2631.5,26.25,50.468999999999994,3098.6,23.264,62.725,147.81,342.39,94.78299999999999,77.918,33.084,8.6554,25.748,6.8285,18.906,1.5814,33.741,13.458,23.13,1.3468,18.897000000000002
sample_788,18.487000000000002,50.165,2635.0,25.66,47.403999999999996,3103.1,22.428,62.879,151.44,342.62,94.588,77.8,33.084,8.6554,25.748,6.8285,18.906,1.5814,33.741,13.458,23.13,1.3468,18.897000000000002
sample_789,18.487000000000002,49.082,2636.0,23.72,50.181000000000004,3101.9,22.683000000000003,62.97,156.17,343.29,94.499,77.45,32.405,8.6619,25.936,6.7775,19.325,1.6004,33.742,13.708,23.493000000000002,1.1083,19.028
sample_790,18.487000000000002,49.622,2635.5,23.919,51.419,3102.3,22.554000000000002,63.003,158.58,342.97,94.59200000000001,77.743,32.405,8.6619,25.936,6.7775,19.325,1.6004,33.742,13.708,23.493000000000002,1.1083,19.028
sample_791,18.487000000000002,48.992,2635.6,25.426,50.503,3103.3,21.703000000000003,63.06399999999999,160.93,343.2,94.49799999999999,77.529,32.671,8.6547,25.824,6.8201,19.003,1.6172,33.187,13.498,23.364,1.0847,18.997
sample_792,18.487000000000002,49.873999999999995,2635.0,26.479,49.885,3102.7,23.022,63.083,161.81,343.05,94.53299999999999,77.327,32.671,8.6547,25.824,6.8201,19.003,1.6172,33.187,13.498,23.364,1.0847,18.997
sample_793,18.487000000000002,49.544,2635.8,26.459,49.806999999999995,3103.1,23.546,63.113,166.63,343.23,94.48200000000001,77.696,32.613,8.725,26.316,6.977,19.012,1.5630000000000002,33.754,13.468,23.79,1.2614,19.134
sample_794,18.487000000000002,50.701,2639.6,24.918000000000003,47.733000000000004,3105.6,22.546999999999997,63.233999999999995,167.5,343.06,94.43,77.796,32.613,8.725,26.316,6.977,19.012,1.5630000000000002,33.754,13.468,23.79,1.2614,19.134
sample_795,18.487000000000002,49.692,2638.8,23.649,49.66,3105.7,23.741999999999997,63.353,170.3,343.29,94.454,77.583,32.944,8.8449,25.951,6.8644,19.000999999999998,1.59,33.601,13.550999999999998,23.717,1.2643,19.015
sample_796,18.537,52.538000000000004,2638.8,26.048000000000002,49.858999999999995,3104.3,22.595,63.42100000000001,170.19,343.51,94.557,77.515,32.944,8.8449,25.951,6.8644,19.000999999999998,1.59,33.601,13.550999999999998,23.717,1.2643,19.015
sample_797,18.537,49.786,2637.5,26.1,50.42100000000001,3102.6,22.805999999999997,63.468999999999994,172.34,343.63,94.49799999999999,77.48899999999999,32.443000000000005,8.6505,25.686999999999998,6.7855,19.15,1.6037,33.66,13.597999999999999,23.334,1.1782,18.967
sample_798,18.537,50.963,2636.4,24.750999999999998,49.777,3103.1,23.003,63.535,172.49,343.05,94.523,77.611,32.443000000000005,8.6505,25.686999999999998,6.7855,19.15,1.6037,33.66,13.597999999999999,23.334,1.1782,18.967
sample_799,18.537,50.396,2633.3,26.840999999999998,49.327,3101.5,22.711,63.57,175.3,342.87,94.488,77.449,32.373000000000005,8.506,26.118000000000002,6.9188,18.92,1.5530000000000002,33.549,13.537,23.533,1.1159,19.143
sample_800,18.537,50.946000000000005,2633.0,24.76,50.042,3098.8,21.888,63.617,178.3,343.14,94.443,77.279,32.373000000000005,8.506,26.118000000000002,6.9188,18.92,1.5530000000000002,33.549,13.537,23.533,1.1159,19.143
sample_801,18.537,48.263999999999996,2630.8,26.426,49.776,3097.4,23.151,63.656000000000006,179.85,342.56,94.49600000000001,77.347,32.378,8.7328,26.037,6.6999,18.865,1.5816,33.348,13.543,23.355999999999998,1.1138,18.797
sample_802,18.537,48.45399999999999,2628.6,25.596999999999998,48.333999999999996,3096.2,23.223000000000003,63.74,182.81,342.4,94.507,77.194,32.378,8.7328,26.037,6.6999,18.865,1.5816,33.348,13.543,23.355999999999998,1.1138,18.797
sample_803,18.537,49.756,2629.2,25.121,49.348,3096.3,23.058000000000003,63.83,183.32,342.44,94.35799999999999,77.631,32.675,8.6211,26.489,6.8147,18.971,1.5696,33.553000000000004,13.453,23.565,1.0704,18.486
sample_804,18.537,50.276,2627.6,25.075,52.766000000000005,3094.2,23.68,63.983000000000004,187.15,342.26,94.26700000000001,77.501,32.675,8.6211,26.489,6.8147,18.971,1.5696,33.553000000000004,13.453,23.565,1.0704,18.486
sample_805,18.537,50.292,2623.9,22.816999999999997,51.857,3090.8,22.176,64.14699999999999,189.62,341.5,94.21799999999999,77.624,32.57,8.7562,26.318,6.7914,19.089000000000002,1.607,33.648,13.363,23.698,1.1217,18.867
sample_806,18.537,49.981,2621.0,25.698,49.217,3087.9,22.418000000000003,64.307,191.49,341.49,94.322,77.477,32.57,8.7562,26.318,6.7914,19.089000000000002,1.607,33.648,13.363,23.698,1.1217,18.867
sample_807,18.537,51.026,2612.5,24.559,50.048,3082.2,22.146,64.465,192.06,340.27,94.37200000000001,76.817,32.309,8.8308,26.34,6.9103,19.118,1.5913,33.330999999999996,13.618,23.498,1.0537,19.151
sample_808,18.537,49.803999999999995,2606.4,24.793000000000003,51.17100000000001,3078.0,22.781999999999996,64.539,198.28,339.71,94.54899999999999,76.979,32.309,8.8308,26.34,6.9103,19.118,1.5913,33.330999999999996,13.618,23.498,1.0537,19.151
sample_809,18.537,49.964,2602.9,25.271,48.852,3073.1,22.541999999999998,64.612,200.79,339.39,94.415,77.025,32.018,9.0784,26.225,6.7956,19.273,1.6125,33.361999999999995,13.84,23.999000000000002,1.0471,18.458
sample_810,18.537,50.541000000000004,2601.5,24.651999999999997,51.136,3070.1,24.614,64.76,202.92,339.38,94.52,77.351,32.018,9.0784,26.225,6.7956,19.273,1.6125,33.361999999999995,13.84,23.999000000000002,1.0471,18.458
sample_811,16.327,52.89,2598.2,23.006,48.178999999999995,3069.8,23.599,64.931,207.35,338.21,94.42299999999999,77.523,31.756999999999998,8.8568,26.052,6.8794,19.327,1.6212,32.927,13.798,23.594,1.216,18.875999999999998
sample_812,16.327,51.715,2592.0,26.219,51.653,3064.3,23.072,65.135,209.0,337.46,94.412,77.158,31.756999999999998,8.8568,26.052,6.8794,19.327,1.6212,32.927,13.798,23.594,1.216,18.875999999999998
sample_813,16.327,49.208,2590.8,23.767,49.448,3060.5,23.561999999999998,65.289,211.11,337.89,94.419,77.38,32.457,8.8713,26.127,6.7254,19.19,1.6244,32.816,13.718,23.213,1.0373,18.689
sample_814,16.327,49.516999999999996,2586.2,24.858,51.20399999999999,3057.6,22.908,65.479,212.45,337.16,94.51,77.208,32.457,8.8713,26.127,6.7254,19.19,1.6244,32.816,13.718,23.213,1.0373,18.689
sample_815,16.327,48.582,2583.6,23.921,49.125,3054.3,23.016,65.642,215.21,336.76,94.336,77.536,32.068000000000005,8.7783,26.173000000000002,6.7788,19.108,1.6304,33.175,13.827,23.465999999999998,1.1261,19.037
sample_816,16.327,50.841,2576.6,25.355999999999998,49.043,3050.5,21.96,65.90899999999999,219.35,335.64,94.37100000000001,77.36,32.068000000000005,8.7783,26.173000000000002,6.7788,19.108,1.6304,33.175,13.827,23.465999999999998,1.1261,19.037
sample_817,16.327,49.031000000000006,2569.8,25.08,50.215,3044.7,24.01,66.054,221.59,334.75,94.365,77.44,32.39,9.0184,25.749000000000002,6.7014,19.517,1.6226,33.074,13.998,23.441999999999997,1.1641,19.096
sample_818,16.327,49.823,2566.3,26.234,49.816,3040.9,22.822,66.247,222.93,334.05,94.346,77.32300000000001,32.39,9.0184,25.749000000000002,6.7014,19.517,1.6226,33.074,13.998,23.441999999999997,1.1641,19.096
sample_819,16.327,50.614,2557.9,26.368000000000002,51.104,3033.7,23.508000000000003,66.419,223.18,333.52,94.359,77.223,32.43,8.8529,25.56,6.9049,19.623,1.6453,32.836,13.942,23.361,1.3278,19.134
sample_820,16.327,50.661,2552.9,27.041,51.288999999999994,3029.9,23.101999999999997,66.577,228.29,332.36,94.33,77.548,32.43,8.8529,25.56,6.9049,19.623,1.6453,32.836,13.942,23.361,1.3278,19.134
sample_821,16.327,49.699,2545.5,24.603,50.843999999999994,3023.7,23.38,66.774,227.55,331.05,94.42200000000001,77.404,32.221,9.0267,25.403000000000002,6.7377,19.578,1.6626,33.103,13.946,22.84,1.1591,19.549
sample_822,16.327,50.757,2542.3,24.965999999999998,50.268,3020.3,22.598000000000003,66.92399999999999,227.93,330.07,94.564,77.55199999999999,32.221,9.0267,25.403000000000002,6.7377,19.578,1.6626,33.103,13.946,22.84,1.1591,19.549
sample_823,16.327,48.496,2535.7,23.868000000000002,50.722,3018.0,22.99,67.124,229.51,328.46,94.455,77.653,31.717,8.9594,25.691,6.9134,19.315,1.7212,32.405,14.169,22.91,1.2695,19.899
sample_824,16.327,50.455,2531.6,26.035999999999998,49.748999999999995,3014.7,23.018,67.249,231.83,327.16,94.56,77.568,31.717,8.9594,25.691,6.9134,19.315,1.7212,32.405,14.169,22.91,1.2695,19.899
sample_825,16.327,50.593999999999994,2526.0,25.738000000000003,50.175,3009.1,22.419,67.375,231.65,326.92,94.609,77.643,32.048,8.9622,25.625,6.8246,18.863,1.635,32.007,14.0,22.315,1.0498,19.635
sample_826,15.42,52.266999999999996,2525.0,25.513,50.401,3008.0,23.949,67.512,233.98,326.76,94.589,77.86399999999999,32.048,8.9622,25.625,6.8246,18.863,1.635,32.007,14.0,22.315,1.0498,19.635
sample_827,15.42,49.211999999999996,2524.7,25.381999999999998,49.977,3007.4,22.820999999999998,67.666,234.98,326.62,94.49,78.016,31.471,9.1454,25.775,6.8135,18.862000000000002,1.6453,32.194,14.082,22.129,1.2658,20.414
sample_828,15.42,49.437,2519.5,25.551,50.131,3005.0,24.112,67.842,235.68,325.18,94.429,77.771,31.471,9.1454,25.775,6.8135,18.862000000000002,1.6453,32.194,14.082,22.129,1.2658,20.414
sample_829,15.42,50.278999999999996,2515.7,23.803,48.821000000000005,3002.9,22.961,67.929,235.4,324.06,94.50399999999999,78.008,31.895,9.3237,25.427,6.6135,19.445,1.6774,32.17,14.154000000000002,22.785999999999998,1.1662,19.371
sample_830,15.42,50.728,2512.6,25.625999999999998,49.946000000000005,3000.2,23.618000000000002,68.042,238.72,323.97,94.5,77.77199999999999,31.895,9.3237,25.427,6.6135,19.445,1.6774,32.17,14.154000000000002,22.785999999999998,1.1662,19.371
sample_831,15.42,48.66,2509.4,24.48,50.653,2998.3,22.824,68.117,235.98,322.98,94.257,78.247,31.980999999999998,9.072000000000001,25.331,6.9979,19.622,1.6699,32.128,14.092,22.256999999999998,1.4022,20.048
sample_832,15.42,49.996,2504.6,24.949,51.181000000000004,2994.4,23.465,68.22399999999999,238.4,321.91,94.325,77.926,31.980999999999998,9.072000000000001,25.331,6.9979,19.622,1.6699,32.128,14.092,22.256999999999998,1.4022,20.048
sample_833,15.42,49.088,2499.9,25.153000000000002,49.74,2987.7,22.787,68.334,235.53,321.68,94.34200000000001,77.899,31.179000000000002,9.2572,25.369,6.8913,19.331,1.6948,32.299,14.092,22.438000000000002,1.0875,19.840999999999998
sample_834,15.42,50.123000000000005,2494.8,25.573,49.943000000000005,2984.4,21.38,68.374,234.26,320.89,94.75,77.813,31.179000000000002,9.2572,25.369,6.8913,19.331,1.6948,32.299,14.092,22.438000000000002,1.0875,19.840999999999998
sample_835,15.42,49.273999999999994,2492.2,24.485,50.119,2982.8,21.72,68.343,237.48,320.06,94.507,77.79899999999999,31.631999999999998,9.0749,24.820999999999998,6.9788,19.951,1.6439,31.590999999999998,14.177999999999999,21.714000000000002,1.3259999999999998,20.375999999999998
sample_836,15.42,50.797,2495.7,24.989,49.882,2984.1,23.351,68.318,236.07,321.78,94.661,78.619,31.631999999999998,9.0749,24.820999999999998,6.9788,19.951,1.6439,31.590999999999998,14.177999999999999,21.714000000000002,1.3259999999999998,20.375999999999998
sample_837,15.42,50.115,2495.1,24.039,50.338,2985.0,22.834,68.40899999999999,235.07,321.21,94.37299999999999,78.49600000000001,31.61,9.2363,25.322,6.8737,19.668,1.6998,31.971,14.367,22.199,1.2881,19.83
sample_838,15.42,51.898999999999994,2495.2,27.14,48.905,2982.9,22.293000000000003,68.49,231.11,321.98,94.62,78.336,31.61,9.2363,25.322,6.8737,19.668,1.6998,31.971,14.367,22.199,1.2881,19.83
sample_839,15.42,49.632,2492.4,26.252,49.382,2981.7,23.66,68.507,232.79,321.72,94.42299999999999,78.375,31.865,9.297,25.215,6.8521,19.879,1.6066,31.656,14.173,21.544,1.426,19.9
sample_840,15.42,51.495,2490.8,26.021,49.59,2981.7,23.252,68.508,229.88,321.65,94.398,78.49,31.865,9.297,25.215,6.8521,19.879,1.6066,31.656,14.173,21.544,1.426,19.9
sample_841,16.447,51.42,2489.6,24.763,49.76,2980.1,23.393,68.5,230.87,322.27,94.51899999999999,78.406,32.118,9.161,25.079,6.7233,19.516,1.6719,32.388000000000005,14.139000000000001,21.625999999999998,1.0898,19.607
sample_842,16.447,48.809,2489.7,26.756,51.853,2978.3,24.309,68.48100000000001,229.73,322.12,94.38,78.506,32.118,9.161,25.079,6.7233,19.516,1.6719,32.388000000000005,14.139000000000001,21.625999999999998,1.0898,19.607
sample_843,16.447,48.715,2493.1,25.709,51.04600000000001,2979.6,22.44,68.49600000000001,226.69,323.02,94.338,78.697,31.54,9.1735,24.96,6.8311,19.583,1.7146,32.226,14.187999999999999,21.796,1.3684,19.795
sample_844,16.447,49.742,2489.1,24.586,50.964,2978.0,22.924,68.48899999999999,227.48,322.65,94.26,78.035,31.54,9.1735,24.96,6.8311,19.583,1.7146,32.226,14.187999999999999,21.796,1.3684,19.795
sample_845,16.447,49.736000000000004,2486.8,26.088,49.443999999999996,2975.5,22.624000000000002,68.39699999999999,225.47,323.16,94.5,77.945,32.348,9.2909,24.964000000000002,6.9352,19.566,1.6891,32.457,14.33,21.569000000000003,1.1913,19.774
sample_846,16.447,50.303000000000004,2491.2,26.56,51.787,2977.7,24.44,68.325,225.41,324.2,94.281,78.895,32.348,9.2909,24.964000000000002,6.9352,19.566,1.6891,32.457,14.33,21.569000000000003,1.1913,19.774
sample_847,16.447,50.596000000000004,2497.1,24.7,49.924,2980.6,22.712,68.34899999999999,220.63,325.4,94.304,79.42,31.56,9.2078,24.831999999999997,7.0885,19.29,1.7089,32.574,14.263,21.604,1.3612,19.727999999999998
sample_848,16.447,48.856,2496.2,24.511999999999997,49.897,2980.9,22.996,68.40100000000001,219.58,325.58,94.363,78.86,31.56,9.2078,24.831999999999997,7.0885,19.29,1.7089,32.574,14.263,21.604,1.3612,19.727999999999998
sample_849,16.447,51.964,2493.2,24.557,50.565,2981.7,23.563000000000002,68.336,217.84,325.26,94.55799999999999,78.242,32.211,9.0941,25.053,6.9494,19.266,1.6816,32.58,14.255999999999998,21.293000000000003,1.1417,19.643
sample_850,16.447,48.753,2500.8,24.872,51.071999999999996,2982.1,22.929000000000002,68.16,218.23,327.84,94.54700000000001,78.957,32.211,9.0941,25.053,6.9494,19.266,1.6816,32.58,14.255999999999998,21.293000000000003,1.1417,19.643
sample_851,16.447,50.207,2503.0,24.266,49.839,2985.8,22.406999999999996,68.065,216.52,328.27,94.537,78.648,32.299,9.0303,24.811,6.899,19.385,1.672,32.889,14.241,21.961,1.2391,19.872
sample_852,16.447,48.773999999999994,2504.0,23.921999999999997,50.343,2988.3,24.454,67.959,214.96,328.01,94.448,78.906,32.299,9.0303,24.811,6.899,19.385,1.672,32.889,14.241,21.961,1.2391,19.872
sample_853,16.447,48.306999999999995,2509.5,25.108,49.331,2990.5,22.68,67.87,212.42,330.5,94.375,79.10300000000001,32.739000000000004,8.9184,24.799,6.8118,19.218,1.6649,32.678000000000004,14.225,21.649,1.2756,19.8
sample_854,16.447,49.70399999999999,2514.2,24.83,49.971000000000004,2995.2,24.805999999999997,67.767,210.8,330.7,94.363,79.3,32.739000000000004,8.9184,24.799,6.8118,19.218,1.6649,32.678000000000004,14.225,21.649,1.2756,19.8
sample_855,16.447,51.166000000000004,2516.8,25.969,50.38,2996.8,22.461,67.756,210.0,331.38,94.25399999999999,78.797,32.701,9.1299,24.785999999999998,6.8581,18.956,1.6951,33.347,14.02,22.095,1.1518,19.444000000000003
sample_856,16.377,50.174,2517.6,24.425,50.226000000000006,2996.4,23.273000000000003,67.622,206.31,332.88,94.311,78.581,32.701,9.1299,24.785999999999998,6.8581,18.956,1.6951,33.347,14.02,22.095,1.1518,19.444000000000003
sample_857,16.377,50.095,2520.4,25.840999999999998,48.493,2998.3,23.429000000000002,67.429,202.46,333.31,94.336,78.73,32.51,9.161,25.204,6.667000000000001,18.517,1.6294,32.934,14.034,21.839000000000002,1.2864,18.63
sample_858,16.377,50.647,2524.0,27.141,51.088,3002.7,21.006999999999998,67.27199999999999,201.07,334.02,94.34299999999999,78.694,32.51,9.161,25.204,6.667000000000001,18.517,1.6294,32.934,14.034,21.839000000000002,1.2864,18.63
sample_859,16.377,49.176,2528.5,25.025,51.185,3006.2,23.039,67.089,199.38,334.69,94.281,79.084,32.833,8.9816,25.098000000000003,6.92,18.637999999999998,1.6746,33.425,14.100999999999999,22.125999999999998,1.1141,18.967
sample_860,16.377,48.419,2533.5,27.23,50.211999999999996,3011.9,23.585,66.964,194.71,335.28,94.126,78.928,32.833,8.9816,25.098000000000003,6.92,18.637999999999998,1.6746,33.425,14.100999999999999,22.125999999999998,1.1141,18.967
sample_861,16.377,50.696999999999996,2538.9,26.971999999999998,49.888999999999996,3015.1,22.826999999999998,66.815,192.75,336.0,94.084,79.243,32.515,9.0986,25.725,6.9549,18.534000000000002,1.6665,33.646,13.979000000000001,21.701,1.2134,18.929000000000002
sample_862,16.377,49.371,2546.5,25.522,50.047,3021.2,22.962,66.745,189.19,336.95,94.272,79.737,32.515,9.0986,25.725,6.9549,18.534000000000002,1.6665,33.646,13.979000000000001,21.701,1.2134,18.929000000000002
sample_863,16.377,48.82899999999999,2551.9,22.756,51.121,3026.5,23.118000000000002,66.665,184.5,337.91,94.14,78.999,32.691,8.8052,25.421,6.9648,18.410999999999998,1.679,33.465,14.014000000000001,22.377,1.2059,18.715999999999998
sample_864,16.377,49.037,2552.8,24.662,49.79,3027.7,23.266,66.476,182.16,338.48,94.336,78.535,32.691,8.8052,25.421,6.9648,18.410999999999998,1.679,33.465,14.014000000000001,22.377,1.2059,18.715999999999998
sample_865,16.377,50.714,2557.5,25.320999999999998,49.82899999999999,3028.9,23.500999999999998,66.211,178.15,339.97,94.40899999999999,78.91,32.702,8.7232,25.575,6.8435,18.408,1.6086,33.457,13.835,22.351,1.1626,18.394000000000002
sample_866,16.377,48.742,2566.2,26.057,50.303999999999995,3034.6,22.083000000000002,65.984,175.33,341.17,94.294,79.146,32.702,8.7232,25.575,6.8435,18.408,1.6086,33.457,13.835,22.351,1.1626,18.394000000000002
sample_867,16.377,49.775,2571.8,22.663,51.839,3041.0,22.555,65.792,170.99,341.83,94.214,79.068,32.875,9.017000000000001,25.721999999999998,6.9211,18.49,1.5971,33.47,13.850999999999999,22.57,1.2363,18.717
sample_868,16.377,49.601000000000006,2578.9,24.616999999999997,50.066,3046.7,23.38,65.598,168.87,342.63,94.054,79.255,32.875,9.017000000000001,25.721999999999998,6.9211,18.49,1.5971,33.47,13.850999999999999,22.57,1.2363,18.717
sample_869,16.377,49.394,2582.1,25.25,49.013999999999996,3049.9,22.291999999999998,65.419,164.4,343.19,94.226,78.681,32.454,8.9047,25.725,6.9808,18.671,1.6102,33.917,13.797,22.805999999999997,1.0108,18.212
sample_870,16.377,49.25899999999999,2583.8,24.79,48.221000000000004,3049.2,23.89,65.133,162.83,343.81,94.301,78.38,32.454,8.9047,25.725,6.9808,18.671,1.6102,33.917,13.797,22.805999999999997,1.0108,18.212
sample_871,14.42,50.568999999999996,2587.6,25.436999999999998,52.176,3053.4,24.015,64.789,154.75,344.59,94.361,78.706,32.763000000000005,8.7421,25.851999999999997,6.7222,18.282,1.5884,33.969,13.661,23.213,1.2242,17.908
