,SMILES
sample_3139,CC1=NC(C)CNc2c1c(=O)n(NC1CCCC(C)N(c3nnc(S)n3N=Cc3ccc(F)cc3)C1=O)c1ccccc21
sample_3140,CC(=O)N(Nc1ccc(CC(OC2OC(C)C(O)C(O)C2O)C(=O)O)cc1)c1ccccc1
sample_3141,CC(=NNC(N)=O)C(=O)c1ccc(N(Cc2cc3ccccc3cn2)N2c3ccccc3C=Cc3ccccc32)cc1-c1ccccc1N
sample_3142,Cc1cnc(N2CC(O)CC2C2CCC3(C)C(CCC4C5CCC(=O)C5(C)CCC43)C2)nc1
sample_3143,Cc1nc(C(C#N)=NNc2ccc(CC3CC(c4cc(O)cc(O)c4)N(C4C(C#N)=C(N)OC5=C4CCCC5)C3)cc2)sc1N=Nc1ccccc1
sample_3144,CC(=Nn1c(S)nnc1NC(CC1CCc2cc(O)ccc2C1)C(Nc1ccc(C=O)cc1)C(=O)O)c1ccc(C)cc1
sample_3145,O=C(O)C(CCc1c(O)cccc1O)NNc1ccccc1C#Cc1ccccc1
sample_3146,Cc1ccc(C)c(NC(CNc2nnc(C)s2)C(NC2OC(=O)C3(C)CCC2C3(C)C)C(=O)O)c1
sample_3147,CC12CCC(C(C(COc3ccc(O)cc3)C(=O)O)OC1=O)C2(C)C
sample_3148,N#CC(=NNc1ccccc1)C(=O)C(=O)Nc1ccccc1N=Cc1ccccc1
sample_3149,Nc1c(Br)cc(Br)cc1N(c1ccc2c(c1)OCO2)C1CN=CC=N1
sample_3150,CSC(SC)=C1CCCC(=C(SC)SC)C1N(NCCO)C1CCCCC1
sample_3151,CC(=NNC(N)=O)C(=O)C(C)CC1CC(C2CCC3(C)C4CCC5(C)C(O)CCC5C4CCC3(C)C2)N(Nc2ccc(S(=O)(=O)c3ccccc3)cc2C)C1
sample_3152,CC1=NNC(=O)C1=NNc1ccccc1N(C)c1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3c2ccc2ccccc32)cc1
sample_3153,CCCCCCCCCCON1CC(SC2CCC3(C)C4=CCC5C(C)C(O)CCC5(C)C4=CCC23C)CC1C12OCCN1CC(=O)Nc1ccc(Br)cc12
sample_3154,CC(C)CCCC(C)CC(NC1CC(c2c(O)c3ccccc3n(C)c2=O)=Nc2ccccc2S1)C(=O)CC(C)C(=O)C1OC2(CCCCC2)OC1=O
sample_3155,Cc1cc(C)c(C)c(C2(C(CO)C(=O)O)CC(S(=O)(=O)c3ccc(N)cc3)N(C3C(=O)c4ccccc4C3=O)C2)c1C
sample_3156,O=C(OC(Cc1cc2ccccc2c2ccccc12)C(=O)O)C(=NNc1ccccc1)C(=O)C(F)(F)F
sample_3157,CC(NCCCCP(=O)(O)CC(=O)c1ccc(O)cc1)C(=O)O
sample_3158,N#CC(=NNc1ccccc1)c1nc(C(=O)C(N)Cc2ccc(Br)cc2C=c2sc3nc4ccccc4n3c2=O)cs1
sample_3159,CCCCNC(=O)C(C)Oc1ccc(Cl)cc1O
sample_3160,O=C(O)C(CCc1ccc(Br)cc1C=c1sc2nc3ccccc3n2c1=O)Nc1cc(Cl)ccc1N=NC1SC(=S)NC1=O
sample_3161,Cc1cc(NC2Cc3ccccc3N2C(=O)C(Cl)(Cl)Cl)nc(C)n1
sample_3162,NS(=O)(=O)c1cc(CCCCP(=O)(O)ONC(CCC(=O)O)C(=O)O)c(O)cc1Cl
sample_3163,CN(Nc1ccc(S(O)(O)c2ccc(N)cc2)cc1)n1cncn1
sample_3164,CC1(C(=O)CP(=O)(O)CC(CC2CCC(C3C(=O)NC(=O)NC3=O)CC2)NN2NC(=O)C(Br)(Br)C2=O)C=CC=CC=C1
sample_3165,Cc1cc2c(o1)-c1c(oc3ccc(Cl)cc13)CCC2(C)c1ccccc1C(C(=O)O)C(CC1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12)NNc1ccc(Cl)c(Cl)c1
sample_3166,CC(C)CC(COP(=O)(O)CCCCC(=O)C(Br)(C(F)(F)F)C(F)(F)F)=NNC(N)=O
sample_3167,CC1CCCC(Nc2ccc(Cl)cc2O)C(=O)N1C1(O)CCC2(C)C3CCC4(C)C(O)CCC4C3CCC2(C)C1
sample_3168,CC1C=C(C(=O)C(CCC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O)N=N1
sample_3169,O=C(O)CN1C(=O)C(NNC(CNc2ccccn2)C(C(=O)O)c2ccc3c(c2)OCO3)CCc2ccccc21
sample_3170,CC(C)(C(=O)O)C1CC(Nc2nc3ccccc3s2)CN1c1cc(=O)oc2ccccc12
sample_3171,CC1(C)CC(=O)C2=C(C1)Nc1c(ccc3ccccc13)C2c1ccc(C(CCCNc2ccccc2N=NC2SC(=S)NC2=O)C(=O)O)cc1
sample_3172,C=C(C)C(=O)NC(CCC(O)=NNC(N)=O)C(=O)CCC(=O)c1cc(C)nc2c(N=Nc3cccc4ccccc34)c(N)nn12
sample_3173,Cc1cc(OC(CC(=O)C2=Nc3ccccc3C2(C)C)C(=O)O)nn1C1=CC(C)N=N1
sample_3174,CC(CC(=O)C(Cc1cc(Cl)c(Cl)c(Cl)c1Cl)Nc1c(O)c(O)c2c(c1O)C(=O)C(O)=C1C(C)(C)CCCC12C)C(=O)C1NC(=O)C1(C)C
sample_3175,CC(CC(=O)C(COc1ccc(N)cc1)NNC1CCCCCCC1)C(=O)C1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(O)C#Cc2ccccc2)C1
sample_3176,CC(O)C(O)N(c1ccc(Br)cc1)c1ccc2c(c1)OCO2
sample_3177,CC(CC(=O)C(CNc1cc(Cl)ccc1Cl)NC(=O)C(C)(C)C1=CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C1)C(=O)c1ncnc(N)n1
sample_3178,CC(=Nc1ccccc1)c1c(O)c2ccccc2n(C(C(=O)O)C(CC(C)(C)C)Nc2nc(C)cc(C)n2)c1=O
sample_3179,CC1=NNC(=N)Nc2c1c(=O)n(NC(CCn1cnc3c(N)ncnc31)C(=O)CC(C)C(=O)c1ccc(C3C4=C(CC(C)(C)CC4=O)Nc4ccc5ccccc5c43)cc1)c1ccccc21
sample_3180,CC(=O)N(Nc1ccccc1)c1ccc(NC2(C)C(=O)N3CCCC(C4CCC5(C)C(CCC6C7CCC(O)C7(C)CCC65)C4)N3C2=O)cc1
sample_3181,OC1CC(C(Cl)(Cl)C(Cl)Cl)N(CCCBr)C1
sample_3182,Cc1ccnc(NCC(Nc2cccc(NN=C(C(N)=O)c3nc4ccccc4s3)c2)C(=O)O)n1
sample_3183,CC(CO)C(CCC(=O)Cc1ccccc1O)C(=O)O
sample_3184,Cn1nccc1C1CC(SC(=O)C(Br)(C(F)(F)F)C(F)(F)F)CN1CC1C(=O)NC(=O)NC1=O
sample_3185,CCCCCCCCNC(CCCNc1cn(C)c(=O)n(C)c1=O)C(=O)O
sample_3186,Cc1cc(NC(CCc2ccccc2O)C(=O)O)n2nc(N)c(N=Nc3cc(Cl)ccc3Cl)c2n1
sample_3187,CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(C2CC(=O)N3CCCC(c4cc5ccccc5ccc4=O)N3C2=O)O1
sample_3188,CCC1c2cc(CC(NC3CCC4C5C(O)CC6CC7(CCC6(C)C5CC(=O)C34C)OCCO7)C(=O)CC(C)C(=O)c3cccc(S(O)(O)N(C)C)c3)c(O)cc2CCN1C
sample_3189,CC(C)(CC(=O)C(=O)CP(=O)(O)CCCCc1cc(Cl)ccc1Cl)C(=O)O
sample_3190,O=C1NC(=O)C(CNC(CCC23ON2c2ccccc2C3=O)C(=O)O)C(=O)N1
sample_3191,NCCCCC(Cc1nc2ccccc2s1)C(=O)C1C=C(c2ccccc2)NC1
sample_3192,CC1=NN(N2c3ccccc3CC2Oc2ccc(O)cc2)C(=O)C1=NNc1ccc(Cl)cc1Cl
sample_3193,CC(CCc1ccc(N(ON)c2ccc(C)c(O)c2)cc1C(=O)C(C#N)=C1SCCS1)=NO
sample_3194,CC1=CC2C(CCC3(C)C2CCC3(C)C(=O)C(S)Cc2ccc(NN=C(C#N)c3nc(C)c(N=Nc4ccccc4)s3)cc2)C2(C)CCC(=O)C=C12
sample_3195,O=C1C=CC(=O)C(NNC(CCC(=O)c2cc(Br)ccc2O)C(=O)O)=C1
sample_3196,O=C1C=CC(O)(N(c2ccc(N=Nc3ccc(O)cc3)cc2)C2CCCCC2)C=C1
sample_3197,Nc1ncnc2c1ncn2C(=O)CNCCCC(NNc1ccc(Cl)cc1Cl)C(=O)O
sample_3198,Cc1cc(N2C(=O)CCC2C2C3=C(CCCC3)OC3=C2CCCC3)n(N)c(=O)c1C#N
sample_3199,Cc1ccc2c(c1)C(C)(C)C(N1c3ccccc3CC1C1CCC(C)CC1O)N2C
sample_3200,Cc1ccc(N=Nc2cc(C3CC4CCCCC4N3N3N=C(C(F)(F)F)C(=NNc4cccc(F)c4)C3=O)c(N=Nc3ccc(C)cc3)cc2C)cc1
sample_3201,O=C(O)C(CCOS(O)(O)c1ccccc1)NNc1c(Cl)cc(Cl)cc1Cl
sample_3202,CC(C)C1=C(O)C(=O)C2=C(C1=O)C(OC1CC3CCCCC3N1c1c(N)sc3c1CCCC3)C(O)C1C(C)(C)CCCC21C
sample_3203,Cc1cc(C2CC(O)CN2c2ccc(N=Nc3sc(C(C#N)=NNc4ccc(F)cc4)nc3C)cc2)n2nc(N)c(N=Nc3ccc(Cl)cc3Cl)c2n1
sample_3204,CC1=NNC(=N)Nc2c1c(=O)n(C(=O)CCC(NN1C(=O)c3cc(S(N)(=O)=O)c(Cl)cc3NC1C)C(=O)O)c1ccccc21
sample_3205,Nc1c(Cl)c(Cl)nc(N2CCCC2c2cc(Cl)ccc2N=NC2SC(=S)NC2=O)c1Cl
sample_3206,Cc1cc(C)c(NCCCC(Nc2cc(O)nc3c(Br)cc(Br)cc23)C(=O)O)c(C)c1
sample_3207,CC1=C(C=NO)C(=O)C(N2CC(O)CC2c2cc(C)c3c(c2)CC3=O)C=C1
sample_3208,Cc1cc(C(C)C(=O)Cc2coc3ccc(Br)cc3c2=O)n2nc(N)c(N=Nc3ccccc3Cl)c2n1
sample_3209,CCC(Br)(CC)C(=O)C(=O)C(S)CNc1ccc(N(Nc2ccccc2)C(C)=O)cc1
sample_3210,CC(C)CC1=CC(C2CC3(CN2NC2CCc4ccccc4N(CC(=O)O)C2=O)SCCS3)C(=O)O1
sample_3211,CCCCCCCCCCNC1CCCC2SCC(c3ccc(O)c(I)c3)N2C1=O
sample_3212,Cc1cccc(NN=C2C(=O)N(C3SCC(c4nnc5n4N=C(c4ccccc4)CS5)N3OS(C)(=O)=O)N=C2C(F)(F)F)c1C
sample_3213,CC(CCNC(Cc1c(C)c2ccccc2n1C)C(=O)Cc1cccs1)=NNC(N)=O
sample_3214,CC1(NC(C(=O)O)C(COC2=CC(=O)C3(C)CCC2C3(C)C)NCCBr)CCCCC1
sample_3215,CC12CCC3C(CCC4CC(O)(N5CC(C6CCCCC6)CC5c5csc(C(C#N)=NNc6ccccc6Cl)n5)CCC43C)C1CCC2=O
sample_3216,CC1(NC(CC2C=CC3(C)C=CC=CC3N2)C(=O)O)C=CC=CC=C1
sample_3217,Cc1cc(C)c(C)c(C2CSC3CCCC(NCc4csc5c(Cl)cccc45)C(=O)N32)c1C
sample_3218,C=C1C(=O)C23C4CC5C(C)(C=O)CCCC5(C(=O)O4)C2C(OC2Cc4ccccc4N2c2c(Cl)c(Cl)cc(Cl)c2Cl)CC1C3O
sample_3219,C=C1C(=O)C23C(O)C1CC(O)C2C12CCCC(C)(COC1)C2CC3C(CCC(=O)C(Br)C(Br)N(O)c1ccccc1)C(=O)O
sample_3220,CC1=NN(N(CC(=NNc2ccccc2)c2cccc3ccccc23)c2ccc3c(c2)OCO3)C(=O)C1=NNc1ccc(Cl)cc1Cl
sample_3221,Cc1ccc(OC(CCc2ccccc2)C(=O)O)c(C)c1
sample_3222,N=C(N)NNC(CCC(=O)c1cc(O)c(O)c(O)c1)C(=O)O
sample_3223,Cc1cc(NN2CC(SOc3ccccc3Cl)CC2c2cncc(Cl)n2)no1
sample_3224,CC(C(=O)OC1(C#N)Cc2ccccc21)c1ccc2c(Br)cccc2c1
sample_3225,Cc1c2c(c(N3CC(Sc4cn5ccccc5n4)CC3C3N(C)c4ccc5ccccc5c4C3(C)C)c3c1CC3)CC2
sample_3226,CC1c2cc(O)c(NC(CO[Si](C)(C)C(C)(C)C)CP(=O)(O)CC(=O)OC3OC(=O)c4ccccc43)cc2CCN1C
sample_3227,CN(C)S(O)(O)c1cccc(C2SCC(c3cc(O)cc(O)c3)N2NC2=C(Cl)C(=O)C(C#N)=C(C#N)C2=O)c1
sample_3228,CCC1NCCc2cc(O)c(C(C(=O)O)C(Cc3cccc4c3CCCC4)NOCCO)cc21
sample_3229,CN1CCN(C2(c3c(O)cccc3O)CC(c3ccc4c(Br)cccc4c3)N(C3C(=O)OC(C)(C)OC3=O)C2)CC1
sample_3230,Nn1cnc2c(c(Br)nn2N2C(Nc3ccc(F)c(Cl)c3)CC3CCCCC32)c1=O
sample_3231,Nc1c(Br)cc(Br)cc1C1CC(=O)N2CCCC(c3cn4ccccc4n3)N2C1=O
sample_3232,Cc1cc2c(cc1C(=O)C(CCCCN)NCC1COc3ccccc3O1)CC2=O
sample_3233,CC(=NCCO)c1c(O)c2ccccc2n(NC(Cc2cccc(S(O)(O)N(C)C)c2)C(=O)O)c1=O
sample_3234,CC1=c2ccccc2=NC1N(C)C1CCc2cc(O)ccc2C1
sample_3235,Cc1ccc2ccc(NC(C(=O)O)c3cc4c(cc3O)C(C)NCC4)cc2n1
sample_3236,CC(CC(=O)C(CNc1nsc2ccccc12)Nc1cc(C(=S)N2CCCCC2)ccc1O)C(=O)c1ccc2c(c1)OCO2
sample_3237,O=C(CCC(NNc1ccc(Br)cc1Br)C(=O)O)CC1=NC=NC1
sample_3238,CC(=O)N(Nc1ccc(NC(CCCCN)C(=O)Oc2ccc(C)cc2)cc1)c1ccccc1
sample_3239,CC(=Nc1cc(C)ccc1O)c1c(O)c2ccccc2n(CC(S)C(=O)C(Cl)Cl)c1=O
sample_3240,N#CC1=C(N)N=NC1C(=O)CP(=O)(O)CC(CCC1=NC=NC1)Nc1c(Cl)cc(Cl)cc1Cl
sample_3241,CC(C)(C)C(C)(O)C(CC1Nc2ccccc2C1c1ccccc1)C(=O)O
sample_3242,Cc1cc(Cl)ccc1NC(C(=O)O)C(CNC=C1C(=O)C2(C)CCC1C2(C)C)NC1CCCCC1=O
sample_3243,O=C(O)C(Cc1ccc(O)c(I)c1)Oc1ccc2c3c(c4c(c2c1)CCCC4)CCCC3
sample_3244,Cc1cccc(N=Nc2c(N)nn3c(CC(NC4N(C)c5ccccc5C4(C)C)C(NOS(=O)(=O)N(C)C)C(=O)O)cc(C)nc23)c1
sample_3245,CC(=Nc1cc(C)ccc1O)c1c(O)c2ccccc2n(C(=O)SC=CCl)c1=O
sample_3246,Cc1cccc(NN=C2C(=O)N(C3CCCN4C(=O)CC(C(N)=O)C(=O)N34)N=C2C(F)(F)F)c1
sample_3247,CC1=C(C(=O)O)C(CCCCP(=O)(O)CC(=O)N2NC(=O)C(N=Nc3ccc(C)cc3)C2=O)N(C)C(=O)N1C
sample_3248,CC1(C)CC(=O)C2=C(C1)Nc1ccc3ccccc3c1C2c1ccc(C2CC(Cc3ccc4c(c3)NC(=O)CC4)CN2Cc2ccc(Br)o2)cc1
sample_3249,CC(=Nc1ccc(O)c(C)c1)c1c(O)c2ccccc2n(N2CC(CC3CCC4C5C(O)CC6CC7(CCC6(C)C5CC(=O)C34C)OCCO7)CC2OC2CCC3C4CCC5CCCCC5(C)C4CCC23C)c1=O
sample_3250,CC1CCc2ccc(C3CC(c4cc(Cl)c(Cl)c(Cl)c4Cl)(c4nnc5n4NCS5)CN3c3ccc(N4N=N4)cc3)cc2N1
sample_3251,CC1CCCC(NC2C3CCC2c2ccccc23)C(=O)N1c1cccc2c(Br)cccc12
sample_3252,N#CC1=C(C#N)C(=O)C(NNC(CCCCN)C(=O)Nc2nc3ccc(Br)cc3s2)=C(Cl)C1=O
sample_3253,CN1CCC(C(=O)C(CCCCN)Nc2csc(C(C#N)=NNc3ccccc3Cl)n2)CC1
sample_3254,C=C(C)CCCC(C)CCC(=O)CP(=O)(O)CC(Cc1cc(C)c(C#N)c(=O)n1N)Nn1c(C)nc2ccccc21
sample_3255,Cc1cc(Cl)ccc1C1CC(CN2CCNCC2)CN1C(=O)CP(=O)(O)O
sample_3256,Nc1c(Cl)c(Cl)nc(N(Nc2c(Cl)cccc2Cl)C2CCCCC2)c1Cl
sample_3257,CC12CCCC1C1CCC3CC(OCC4CC(C5CCC6C7CC(O)C8=CC(=O)CCC8(C)C7CCC65C)N(Sc5ccccc5)C4)CCC3(C)C1CC2
sample_3258,Cc1nc2ccccc2c(=O)n1CC(CP(=O)(O)CC(=O)C12OC(C)CN1CC(=O)Nc1ccc(Cl)cc12)NC(=O)C(C)(C)C
sample_3259,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(SC3CC(n4c(=O)n5n(c4=O)C(C(=O)O)C=CC5)N(Nc4nnc(S(N)(=O)=O)s4)C3)CCC12
sample_3260,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)C(C)c2ccc3c(c2)C(=O)C3)C2(C)C=CC(=O)C=C12
sample_3261,Cc1ccc(O)cc1C(C(=O)O)C1CCC(C)CC1=NNC(N)=O
sample_3262,Cc1cccc(NN(c2ccc(Cl)cc2)c2ccc(-c3cc(C)n(C4=CC(C)N=N4)n3)c(N3CCCCS3(O)O)c2)n1
sample_3263,CC(C(CCCCN)C(=O)c1ccc(O)c(I)c1)C(C)(C)C
sample_3264,CC12CCC(O)(C3CC(c4oc5cc(O)cc(O)c5c(=O)c4O)N(CC(=O)NNc4ccccc4)C3)CC1CCC1C2CCC2(C)C1CCC21OCCO1
sample_3265,CCCCCCCCC(CC(=NNc1ccccc1)c1ccccc1)C(=O)O
sample_3266,Cc1ccc(O)c(C(=O)CCC(Nc2cccc(I)c2)C(=O)O)c1
sample_3267,CC(C)NN1CC(c2cc(O)c(O)c(O)c2)CC1CC(=NO)c1ccccc1
sample_3268,Cc1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c(NC(Cc2nc3ccccc3nc(=O)c2NNc2cccc3ccccc23)C(=O)O)cc1N=Nc1ccc(N=Nc2ccccc2)cc1
sample_3269,Cc1cc(NCCCC(C(=O)O)c2nc3ccccc3nc(=O)c2NNc2cccc3ccccc23)n2nc(N)c(N=Nc3cc(Cl)ccc3Cl)c2n1
sample_3270,Cc1nc(N)nc(Cl)c1N1CC(OC2CCC3C4CCC5CC=CCC5(C)C4CCC23C)(n2ncc3c(N)ncnc32)CC1c1ncnc2nccnc12
sample_3271,CC(=O)N1N=C(c2ccc3ccccc3c2)CC1N(c1cnccc1C)C1CCCCC1
sample_3272,CCCCCCCC(=O)C1SCC(Nc2c(C)cc(C)cc2C)N1Nc1nsc2ccccc12
sample_3273,O=C(CCC(C(=O)O)c1nnc(S)n1N=Cc1ccccc1O)Oc1cc(Cl)cc(Cl)c1
sample_3274,Nc1ccc(C(CC(NNc2cccc(Cl)c2)C(=O)O)=NO)cc1
sample_3275,CC(=Nc1ccccc1O)c1c(O)c2ccccc2n(C2CC(=O)N3CCCC(C4NC(=O)C4(C)C)N3C2=O)c1=O
sample_3276,CC(S)C(=O)N(c1ccc2c(c1)OCO2)C1CCC2(C)C(CCC3C4CC=C(C#Cc5ccccc5)C4(C)CCC32)C1
sample_3277,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)NC(CCCCN)C(=O)n1nc2ccccc2n1
sample_3278,Cc1ccc2c(c1)C(C)(C)C(C1CSC(Cc3ccc(O)cc3)N1c1cc(C)nc3c(N=Nc4ccccc4)c(N)nn13)N2C
sample_3279,CCCCCCCCCCNCC(Nc1cc(I)c(O)c(I)c1)C(CC(=NNc1ccccc1)c1ccc2ccccc2c1)C(=O)O
sample_3280,CCC1=Nc2ccccc2C1(C)C(=O)C1CC(SC(C#N)C#N)CN1CCC(C)C
sample_3281,CC(C)CC1c2cc(O)c(C(=O)CCC(NCc3ccccc3C=O)C(=O)O)cc2CCN1C
sample_3282,CCCCC(C)CC(O)CN1CC(SCc2ccc(Cl)cc2Cl)CC1C1CCCCC1=O
sample_3283,Cc1ccc2cc3c(cc2n1)CCC(C)N3NC(CCC(=O)c1c(C)ccc2c1CCC1C2CCC2CC(O)CCC21C)C(=O)O
sample_3284,N#CC(=NNc1cc(Cl)c(Cl)cc1Cl)c1nc(C2CC(O)CN2CC2CC2)cs1
sample_3285,O=C(C(=NNc1ccc(Br)cc1)S(O)(O)c1ccccc1)C1CC2CCCCC2N1c1nnc2n1CCCC2
sample_3286,Cc1nc2c(cc1C(=O)CP(=O)(O)CC(CC1CCCC(=NO)C1)NC(C)C)c(=O)oc1ccccc12
sample_3287,Cc1ccc(O)c(C(CCC(=O)c2ccc3c(c2)CCCC3)C(=O)O)c1
sample_3288,CC1CCCC(NC(O)P(c2ccccc2)c2ccccc2)C(=O)N1CC(=NNC(N)=O)c1ccccc1
sample_3289,Cc1cc2c(c(=O)n1CC(C(=O)O)C(Cc1cccc(S(O)(O)N(C)C)c1)Nc1ccc(Cl)cc1Cl)C(c1ccccc1)C(C#N)=C(N)O2
sample_3290,Cc1ccc2c(c1C)CCC1C2CC=C2CC(CC(NCc3ccccc3F)C(=O)CC(C)C(=O)NC=C(C#N)c3ccccc3)CCC21C
sample_3291,CC12CCC3(CC1CC(=O)C1C2CC(=O)C2(C)C(C(=O)CCC(NNC4C5CCC(C)(C4O)C5(C)C)C(=O)O)CCC12)OCCO3
sample_3292,CC(CCNC(C)C(=O)C1N=c2c(Cl)cccc2=C1c1ccccc1)=NO
sample_3293,CN1C(C(=O)C(=O)C(CCCCN)NC(C)(O)C(C)(C)C)=C(O)c2ccccc2S1(=O)=O
sample_3294,CCC1=Nc2ccccc2C1(C)C(=O)CCCCP(=O)(O)OC1CCC2=C3CCC4CC(O)CCC4(C)C3CC(O)C21C
sample_3295,CC(NNS(O)(O)c1ccc(N)cc1)C(=O)c1ccc(N=Cc2ccccc2)cc1
sample_3296,Cc1nc(NC(CCC(=O)C2CC3=C4C=CCC=C4N=C3C(C)N2)C(=O)O)nc(O)c1C
sample_3297,CC(CCCO)N1CC(SC2CCC3C4CC(Cl)C5(O)CC(=O)CCC5(C)C4CCC23C)CC1CC(=NO)c1ccc2ccccc2c1
sample_3298,CC(=Nc1ccccc1C)c1c(O)c2ccccc2n(C(=O)CCC(NC(=O)C2=C(C)OCCS2(=O)=O)C(=O)O)c1=O
sample_3299,N#CC1(NC(CCc2ccccc2)C(=O)c2cccc(S(O)(O)O)c2)Cc2ccccc2C(=O)O1
sample_3300,O=C(O)C(Br)C1CC2(CN1c1ccc3cc4ccccc4cc3c1)SCCS2
sample_3301,CN1CCn2c3c(c4cc(NC(NC5=C(Cl)C(=O)C(C#N)=C(C#N)C5=O)C(=O)O)ccc42)CCN=C31
sample_3302,CC1(C2CC(=O)N3CCCC(OC4(C#N)Cc5ccccc54)N3C2=O)CCC2=C1CCC1C2CCC2(C)CC(O)CCC12C
sample_3303,CC(=O)C(C#N)C(=O)CCC(Nc1csc(C(C#N)=NNc2ccc(Cl)cc2Cl)n1)C(=O)O
sample_3304,NCCCCC(C(=O)c1c(O)c(Cl)c(Cl)c(Cl)c1Cl)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
sample_3305,Cn1c(=O)c2c(ncn2CCC(NNc2ncnc(N)n2)C(=O)c2ccc(O)c(O)c2)n(C)c1=O
sample_3306,Cc1cc(CC(Nc2nc(C)c(N=Nc3c(Cl)cc(Cl)cc3Cl)s2)C(C(=O)O)c2csc(C(C#N)=NNc3ccc(O)cc3)n2)n2nc(N)c(N=Nc3ccc(Cl)cc3)c2n1
sample_3307,CC1(O)c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(C4CCCN5C(=O)CC(CC(N)C(=O)O)C(=O)N45)C3CC21
sample_3308,O=C(N(Cc1cc2ccccc2cn1)c1ccccc1)C1(O)c2ccccc2-c2ccc(Cl)cc21
sample_3309,CCCCC1=NC2(CCCC2)C(=O)N1CNC(CCC(=O)c1ccc(N=Nc2ccc(O)cc2)cc1)C(=O)O
sample_3310,CN1C(C(=O)OC(CSC2OCC(O)C(O)C2O)C(=O)O)=C(O)c2ccccc2S1(=O)=O
sample_3311,Cc1cc(NCCCC(Nc2nc3ccc(Cl)cc3s2)C(=O)O)nn1C1=CC(C)N=N1
sample_3312,Cc1cc(C)n2nc(N)c(N=Nc3ccc(C(CCCNC(=O)C(C(F)(F)F)C(F)(F)F)C(=O)O)cc3)c2n1
sample_3313,O=C1CC(c2ccccc2C(=S)N2CCOCC2)C(=O)N2C(C3C=Cc4ccccc4N3)CCCN12
sample_3314,Oc1ccccc1C=Nn1c(S)nnc1N1CC2(CC1c1cnccn1)SCCS2
sample_3315,CC1CCc2cc(F)cc3c(=O)c(CCCCP(=O)(O)CC(=O)c4ccccc4NN=C(C#N)c4nc5ccccc5n4C)cn1c23
sample_3316,Cc1cc(O)nc(O)c1C(=O)C(N)CC(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F
sample_3317,N#CC1=C(N)OC2=C(CCCC2)C1CC(S)C(=O)Sc1ccccc1
sample_3318,CCCCC(CC)CON(C(=O)CC1(O)Cc2ccccc21)c1ccc2c(c1)OCO2
sample_3319,CC1=C(C=NO)C(=O)C(CC(OSc2ccccc2)C(=O)O)C=C1
sample_3320,CC1=NCCNc2c1c(=O)n(CCP(=O)(O)NC(C)C(=O)NC=C(C#N)c1ccccc1)c1ccccc21
sample_3321,CC(NP(=O)(O)CCOC1CCC2(C)C(C1)CC1(OCCO1)C1C3CCC(=O)C3(C)CCC12)C(=O)c1nc2ccccc2n1C
sample_3322,CCCCC1=NC2(CCCC2)C(=O)N1CC(N)C(=O)C(=O)C(C(F)(F)F)C(F)(F)F
sample_3323,Cc1cc2c(c(=O)n1NC1CCCC(C)N(C3CCC4C5CCC6=CC(=O)CCC6(C)C5CCC43C)C1=O)C(c1ccccc1)C(C#N)=C(N)O2
sample_3324,C=CC1CN2CCC1CC2C1SCC(c2nnc3n2CCCC3)N1C(=O)NN1CCCCCC1
sample_3325,CCCCC(C)CC(O)CN1CC(C2CCCCC2)CC1C(=O)CCC(=O)O
sample_3326,CCCCCC(=O)N1C(=O)C(NNC=C(C#N)c2ccccc2)CCCC1C
sample_3327,N#Cc1sc2sc(COc3ccc(C=NO)o3)c(N)c2c1N
sample_3328,O=P(O)(CCCCc1ccc2c3c(cccc13)CC2)Oc1ccc2c3c(cccc13)CC2
sample_3329,NN=C(N)C(=NN)SC(=O)CP(=O)(O)CC(CCN1CCCCC1)NOc1ccccc1
sample_3330,O=C(O)C(Br)CC(Nc1nnc(S)o1)C(=O)C1N=NC(N=Cc2ccc(Cl)cc2)=N1
sample_3331,Cc1cc(C2CC(COC3CCC4(C)C(=CC(=O)C5C6CCC(=O)C6(C)CCC54)C3)CN2Nc2cccc(Br)c2)n2nc(N)c(N=Nc3ccc(Cl)cc3Cl)c2n1
sample_3332,CC(CCCO)N(C)c1ccc(Br)cc1N
sample_3333,CC1(C)C2CCC1(C)C(O)C2CC(NC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21)C(C(=O)O)c1cc(O)ccc1O
