,y,x1,x2,x3,x4,x5,x6,x7
sample_1470,0.115,0.348,0.698,0.763,0.419,0.684,0.465,0.455
sample_1471,0.168,0.35200000000000004,0.6709999999999999,0.762,0.41700000000000004,0.71,0.529,0.499
sample_1472,0.168,0.355,0.649,0.733,0.414,0.713,0.489,0.45299999999999996
sample_1473,0.168,0.359,0.632,0.69,0.41200000000000003,0.7070000000000001,0.49700000000000005,0.46
sample_1474,0.168,0.36,0.652,0.696,0.40399999999999997,0.7,0.456,0.44299999999999995
sample_1475,0.168,0.355,0.66,0.691,0.397,0.672,0.451,0.418
sample_1476,0.168,0.35,0.6809999999999999,0.7,0.389,0.645,0.428,0.39799999999999996
sample_1477,0.168,0.325,0.693,0.698,0.381,0.635,0.43200000000000005,0.379
sample_1478,0.168,0.299,0.69,0.687,0.373,0.633,0.447,0.401
sample_1479,0.168,0.35700000000000004,0.684,0.688,0.365,0.631,0.46799999999999997,0.43200000000000005
sample_1480,0.168,0.35100000000000003,0.672,0.688,0.36,0.629,0.466,0.423
sample_1481,0.188,0.345,0.662,0.688,0.36,0.627,0.45,0.39899999999999997
sample_1482,0.188,0.34,0.6609999999999999,0.688,0.36,0.625,0.43,0.42700000000000005
sample_1483,0.188,0.33399999999999996,0.682,0.6920000000000001,0.36,0.624,0.425,0.396
sample_1484,0.188,0.32799999999999996,0.6890000000000001,0.684,0.36,0.622,0.434,0.373
sample_1485,0.188,0.322,0.6679999999999999,0.691,0.36,0.621,0.43799999999999994,0.41
sample_1486,0.188,0.316,0.6779999999999999,0.6940000000000001,0.36,0.62,0.433,0.39
sample_1487,0.188,0.311,0.662,0.691,0.36,0.618,0.451,0.406
sample_1488,0.188,0.305,0.682,0.6940000000000001,0.36,0.648,0.46,0.42
sample_1489,0.188,0.299,0.679,0.698,0.36,0.6509999999999999,0.45299999999999996,0.435
sample_1490,0.188,0.293,0.664,0.6890000000000001,0.36,0.647,0.45399999999999996,0.409
sample_1491,0.247,0.287,0.659,0.6990000000000001,0.361,0.643,0.426,0.39
sample_1492,0.247,0.282,0.649,0.7020000000000001,0.361,0.625,0.39399999999999996,0.363
sample_1493,0.247,0.276,0.68,0.695,0.361,0.601,0.39299999999999996,0.33899999999999997
sample_1494,0.247,0.27,0.675,0.693,0.361,0.578,0.391,0.342
sample_1495,0.247,0.268,0.664,0.7,0.361,0.5539999999999999,0.389,0.32899999999999996
sample_1496,0.247,0.29,0.6609999999999999,0.691,0.361,0.539,0.361,0.332
sample_1497,0.247,0.313,0.647,0.5710000000000001,0.361,0.562,0.409,0.336
sample_1498,0.247,0.335,0.68,0.585,0.361,0.586,0.46299999999999997,0.41200000000000003
sample_1499,0.247,0.35700000000000004,0.677,0.64,0.361,0.607,0.493,0.45899999999999996
sample_1500,0.247,0.379,0.716,0.64,0.361,0.622,0.521,0.466
sample_1501,0.273,0.402,0.685,0.636,0.361,0.6579999999999999,0.542,0.49
sample_1502,0.273,0.424,0.67,0.642,0.361,0.6970000000000001,0.5770000000000001,0.537
sample_1503,0.273,0.446,0.685,0.648,0.36200000000000004,0.721,0.588,0.528
sample_1504,0.273,0.479,0.674,0.654,0.36200000000000004,0.733,0.583,0.551
sample_1505,0.273,0.514,0.6579999999999999,0.655,0.36200000000000004,0.7440000000000001,0.59,0.568
sample_1506,0.273,0.5489999999999999,0.6809999999999999,0.662,0.36200000000000004,0.7559999999999999,0.568,0.534
sample_1507,0.273,0.584,0.68,0.662,0.36200000000000004,0.767,0.603,0.564
sample_1508,0.273,0.619,0.6759999999999999,0.662,0.36200000000000004,0.779,0.609,0.579
sample_1509,0.273,0.654,0.682,0.662,0.36200000000000004,0.7909999999999999,0.594,0.5770000000000001
sample_1510,0.273,0.6890000000000001,0.674,0.665,0.36200000000000004,0.792,0.614,0.568
sample_1511,0.298,0.706,0.6609999999999999,0.6709999999999999,0.36200000000000004,0.777,0.593,0.568
sample_1512,0.298,0.68,0.6509999999999999,0.7070000000000001,0.36200000000000004,0.7609999999999999,0.546,0.528
sample_1513,0.298,0.655,0.672,0.7020000000000001,0.36200000000000004,0.746,0.504,0.491
sample_1514,0.298,0.63,0.672,0.6970000000000001,0.363,0.732,0.474,0.45
sample_1515,0.298,0.597,0.6920000000000001,0.7020000000000001,0.363,0.7170000000000001,0.465,0.431
sample_1516,0.298,0.561,0.6940000000000001,0.708,0.363,0.703,0.46299999999999997,0.418
sample_1517,0.298,0.524,0.667,0.7020000000000001,0.363,0.6890000000000001,0.44,0.405
sample_1518,0.298,0.48700000000000004,0.6659999999999999,0.7040000000000001,0.363,0.675,0.395,0.349
sample_1519,0.298,0.451,0.6629999999999999,0.701,0.363,0.6609999999999999,0.38,0.322
sample_1520,0.298,0.414,0.6970000000000001,0.6970000000000001,0.363,0.65,0.382,0.358
sample_1521,0.151,0.377,0.68,0.7020000000000001,0.363,0.639,0.354,0.344
sample_1522,0.151,0.34299999999999997,0.68,0.708,0.363,0.627,0.39399999999999996,0.35700000000000004
sample_1523,0.151,0.32,0.6579999999999999,0.6990000000000001,0.363,0.618,0.395,0.36700000000000005
sample_1524,0.151,0.298,0.647,0.7,0.363,0.609,0.382,0.34299999999999997
sample_1525,0.151,0.275,0.632,0.7020000000000001,0.364,0.586,0.37,0.33
sample_1526,0.151,0.252,0.664,0.706,0.364,0.547,0.364,0.325
sample_1527,0.151,0.23800000000000002,0.667,0.7020000000000001,0.364,0.544,0.391,0.34
sample_1528,0.151,0.242,0.682,0.701,0.364,0.541,0.381,0.34600000000000003
sample_1529,0.151,0.24600000000000002,0.705,0.6940000000000001,0.364,0.544,0.363,0.321
sample_1530,0.151,0.25,0.6920000000000001,0.64,0.364,0.5489999999999999,0.38,0.35
sample_1531,0.134,0.254,0.6890000000000001,0.644,0.364,0.547,0.45899999999999996,0.39799999999999996
sample_1532,0.134,0.258,0.69,0.703,0.364,0.544,0.457,0.40700000000000003
sample_1533,0.134,0.262,0.6829999999999999,0.6990000000000001,0.364,0.537,0.39799999999999996,0.37200000000000005
sample_1534,0.134,0.266,0.657,0.705,0.364,0.525,0.384,0.336
sample_1535,0.134,0.27,0.66,0.7020000000000001,0.364,0.512,0.366,0.29600000000000004
sample_1536,0.134,0.27399999999999997,0.675,0.6970000000000001,0.364,0.5,0.36700000000000005,0.309
sample_1537,0.134,0.278,0.691,0.706,0.469,0.48700000000000004,0.337,0.307
sample_1538,0.134,0.27899999999999997,0.657,0.698,0.473,0.475,0.354,0.301
sample_1539,0.134,0.272,0.655,0.701,0.47700000000000004,0.47100000000000003,0.322,0.295
sample_1540,0.134,0.264,0.674,0.698,0.48100000000000004,0.47600000000000003,0.36200000000000004,0.307
sample_1541,0.257,0.257,0.67,0.696,0.485,0.48,0.33899999999999997,0.311
sample_1542,0.257,0.25,0.674,0.6990000000000001,0.489,0.485,0.364,0.315
sample_1543,0.257,0.247,0.6920000000000001,0.703,0.494,0.489,0.373,0.326
sample_1544,0.257,0.253,0.675,0.701,0.498,0.498,0.401,0.337
sample_1545,0.257,0.259,0.6779999999999999,0.6970000000000001,0.502,0.508,0.401,0.337
sample_1546,0.257,0.265,0.667,0.701,0.506,0.526,0.429,0.376
sample_1547,0.257,0.271,0.6579999999999999,0.7070000000000001,0.51,0.5489999999999999,0.424,0.376
sample_1548,0.257,0.278,0.652,0.705,0.515,0.555,0.392,0.376
sample_1549,0.257,0.284,0.6509999999999999,0.696,0.52,0.555,0.39899999999999997,0.37
sample_1550,0.257,0.289,0.6559999999999999,0.7070000000000001,0.525,0.555,0.39,0.359
sample_1551,0.40700000000000003,0.284,0.6679999999999999,0.698,0.53,0.542,0.373,0.359
sample_1552,0.40700000000000003,0.27899999999999997,0.6729999999999999,0.705,0.535,0.524,0.361,0.324
sample_1553,0.40700000000000003,0.273,0.6759999999999999,0.698,0.54,0.51,0.369,0.32299999999999995
sample_1554,0.40700000000000003,0.268,0.654,0.703,0.545,0.503,0.371,0.342
sample_1555,0.40700000000000003,0.263,0.648,0.7090000000000001,0.55,0.509,0.40299999999999997,0.359
sample_1556,0.40700000000000003,0.258,0.657,0.7040000000000001,0.555,0.517,0.406,0.34
sample_1557,0.40700000000000003,0.253,0.653,0.701,0.56,0.524,0.41600000000000004,0.385
sample_1558,0.40700000000000003,0.248,0.684,0.711,0.565,0.523,0.45,0.41700000000000004
sample_1559,0.40700000000000003,0.243,0.6779999999999999,0.7,0.57,0.528,0.445,0.409
sample_1560,0.40700000000000003,0.23800000000000002,0.684,0.698,0.575,0.557,0.474,0.442
sample_1561,0.457,0.24100000000000002,0.664,0.703,0.58,0.585,0.515,0.494
sample_1562,0.457,0.247,0.6679999999999999,0.698,0.585,0.609,0.52,0.474
sample_1563,0.457,0.254,0.654,0.706,0.59,0.627,0.53,0.47200000000000003
sample_1564,0.457,0.261,0.675,0.6990000000000001,0.5920000000000001,0.645,0.546,0.491
sample_1565,0.457,0.267,0.6579999999999999,0.696,0.585,0.6659999999999999,0.539,0.496
sample_1566,0.457,0.27399999999999997,0.6829999999999999,0.7,0.447,0.67,0.544,0.494
sample_1567,0.457,0.28,0.7,0.7,0.423,0.674,0.537,0.502
sample_1568,0.457,0.287,0.6609999999999999,0.7020000000000001,0.39899999999999997,0.6779999999999999,0.514,0.46299999999999997
sample_1569,0.457,0.313,0.6579999999999999,0.6990000000000001,0.375,0.682,0.508,0.486
sample_1570,0.457,0.327,0.698,0.698,0.366,0.6859999999999999,0.5429999999999999,0.478
sample_1571,0.36200000000000004,0.34,0.706,0.7090000000000001,0.366,0.69,0.542,0.498
sample_1572,0.36200000000000004,0.354,0.684,0.701,0.365,0.7090000000000001,0.522,0.484
sample_1573,0.36200000000000004,0.36700000000000005,0.6579999999999999,0.7040000000000001,0.365,0.727,0.546,0.513
sample_1574,0.36200000000000004,0.38,0.664,0.7070000000000001,0.364,0.746,0.5589999999999999,0.512
sample_1575,0.36200000000000004,0.39399999999999996,0.677,0.713,0.364,0.747,0.5760000000000001,0.516
sample_1576,0.36200000000000004,0.40700000000000003,0.653,0.703,0.363,0.74,0.49,0.47
sample_1577,0.36200000000000004,0.41200000000000003,0.675,0.6990000000000001,0.363,0.733,0.504,0.461
sample_1578,0.36200000000000004,0.406,0.6679999999999999,0.6940000000000001,0.363,0.72,0.49,0.45899999999999996
sample_1579,0.36200000000000004,0.401,0.6940000000000001,0.703,0.36200000000000004,0.715,0.511,0.457
sample_1580,0.36200000000000004,0.395,0.688,0.6990000000000001,0.36200000000000004,0.7340000000000001,0.531,0.461
sample_1581,0.21600000000000003,0.426,0.66,0.705,0.361,0.758,0.547,0.496
sample_1582,0.21600000000000003,0.425,0.684,0.708,0.361,0.752,0.547,0.485
sample_1583,0.21600000000000003,0.414,0.6709999999999999,0.753,0.36,0.741,0.508,0.483
sample_1584,0.21600000000000003,0.402,0.691,0.7490000000000001,0.36,0.731,0.478,0.43700000000000006
sample_1585,0.21600000000000003,0.391,0.674,0.7509999999999999,0.36,0.721,0.478,0.45399999999999996
sample_1586,0.21600000000000003,0.38,0.6559999999999999,0.7509999999999999,0.359,0.71,0.43799999999999994,0.419
sample_1587,0.21600000000000003,0.365,0.652,0.7559999999999999,0.359,0.7020000000000001,0.431,0.39899999999999997
sample_1588,0.21600000000000003,0.324,0.655,0.7490000000000001,0.358,0.682,0.377,0.353
sample_1589,0.21600000000000003,0.284,0.66,0.757,0.358,0.625,0.358,0.33899999999999997
sample_1590,0.21600000000000003,0.244,0.6890000000000001,0.82,0.35700000000000004,0.575,0.276,0.26
sample_1591,0.159,0.204,0.6940000000000001,0.8220000000000001,0.35700000000000004,0.49,0.23,0.188
sample_1592,0.159,0.163,0.7,0.82,0.35700000000000004,0.40399999999999997,0.226,0.165
sample_1593,0.159,0.12300000000000001,0.657,0.8220000000000001,0.35600000000000004,0.315,0.198,0.171
sample_1594,0.159,0.0829,0.672,0.8270000000000001,0.35600000000000004,0.147,0.115,0.0784
sample_1595,0.159,0.0543,0.7140000000000001,0.828,0.355,0.0519,0.17300000000000001,0.13699999999999998
sample_1596,0.159,0.0524,0.706,0.8240000000000001,0.355,0.0,0.127,0.0963
sample_1597,0.159,0.124,0.531,0.174,0.354,0.00125,0.0971,0.0731
sample_1598,0.159,0.13699999999999998,0.0,0.177,0.354,0.35200000000000004,0.203,0.19
sample_1599,0.159,0.153,0.0697,0.21100000000000002,0.355,0.396,0.27399999999999997,0.28
sample_1600,0.159,0.16899999999999998,0.166,0.20800000000000002,0.355,0.371,0.172,0.20199999999999999
sample_1601,0.34,0.185,0.17600000000000002,0.21100000000000002,0.35600000000000004,0.35200000000000004,0.141,0.147
sample_1602,0.34,0.165,0.20800000000000002,0.21,0.35700000000000004,0.34,0.109,0.12
sample_1603,0.34,0.13699999999999998,0.213,0.203,0.35700000000000004,0.3,0.0698,0.0987
sample_1604,0.34,0.10800000000000001,0.191,0.20800000000000002,0.358,0.284,0.0175,0.0409
sample_1605,0.34,0.0792,0.214,0.20600000000000002,0.359,0.25,0.0159,0.0
sample_1606,0.34,0.0506,0.23399999999999999,0.196,0.359,0.23199999999999998,0.0,0.0101
sample_1607,0.34,0.0404,0.225,0.193,0.36,0.251,0.0217,0.0252
sample_1608,0.34,0.0725,0.23600000000000002,0.192,0.361,0.271,0.0651,0.0859
sample_1609,0.34,0.105,0.222,0.18899999999999997,0.361,0.311,0.0884,0.10099999999999999
sample_1610,0.34,0.13699999999999998,0.203,0.198,0.36200000000000004,0.386,0.14800000000000002,0.163
sample_1611,0.804,0.16899999999999998,0.226,0.21,0.363,0.419,0.192,0.193
sample_1612,0.804,0.201,0.22699999999999998,0.203,0.363,0.425,0.198,0.192
sample_1613,0.804,0.233,0.20800000000000002,0.205,0.364,0.45799999999999996,0.203,0.222
sample_1614,0.804,0.265,0.18100000000000002,0.21,0.365,0.47200000000000003,0.18100000000000002,0.185
sample_1615,0.804,0.292,0.281,0.375,0.365,0.456,0.22699999999999998,0.213
sample_1616,0.804,0.32799999999999996,0.268,0.374,0.366,0.517,0.293,0.26
sample_1617,0.804,0.441,0.21,0.37200000000000005,0.36700000000000005,0.6409999999999999,0.34700000000000003,0.336
sample_1618,0.804,0.5539999999999999,0.21100000000000002,0.379,0.36700000000000005,0.682,0.45299999999999996,0.419
sample_1619,0.804,0.667,0.213,0.387,0.368,0.723,0.47600000000000003,0.483
sample_1620,0.804,0.78,0.204,0.381,0.369,0.763,0.513,0.5
sample_1621,0.813,0.893,0.201,0.37799999999999995,0.369,0.7659999999999999,0.499,0.527
sample_1622,0.813,0.978,0.21100000000000002,0.375,0.37,0.768,0.496,0.49
sample_1623,0.813,1.0,0.203,0.373,0.371,0.775,0.48,0.486
sample_1624,0.813,0.826,0.6779999999999999,0.5479999999999999,0.371,0.718,0.47600000000000003,0.436
sample_1625,0.813,0.6629999999999999,0.74,0.745,0.37200000000000005,0.623,0.401,0.33799999999999997
sample_1626,0.813,0.569,0.7509999999999999,0.743,0.37200000000000005,0.628,0.364,0.335
sample_1627,0.813,0.539,0.703,0.752,0.37200000000000005,0.7020000000000001,0.40299999999999997,0.379
sample_1628,0.813,0.509,0.6970000000000001,0.75,0.37200000000000005,0.723,0.436,0.41600000000000004
sample_1629,0.813,0.48100000000000004,0.674,0.7509999999999999,0.37200000000000005,0.7190000000000001,0.47,0.433
sample_1630,0.813,0.465,0.669,0.763,0.37200000000000005,0.748,0.486,0.45299999999999996
sample_1631,0.384,0.449,0.685,0.7979999999999999,0.37200000000000005,0.7290000000000001,0.502,0.47600000000000003
sample_1632,0.384,0.433,0.665,0.812,0.37200000000000005,0.741,0.478,0.467
sample_1633,0.384,0.41700000000000004,0.677,0.882,0.37200000000000005,0.7090000000000001,0.475,0.447
sample_1634,0.384,0.401,0.716,0.8809999999999999,0.37200000000000005,0.688,0.46799999999999997,0.442
sample_1635,0.384,0.382,0.6940000000000001,0.895,0.37200000000000005,0.708,0.452,0.40399999999999997
sample_1636,0.384,0.364,0.765,0.9470000000000001,0.37200000000000005,0.677,0.444,0.384
sample_1637,0.384,0.34600000000000003,0.743,0.955,0.37200000000000005,0.6629999999999999,0.40700000000000003,0.379
sample_1638,0.384,0.327,0.711,0.951,0.37200000000000005,0.691,0.425,0.382
sample_1639,0.384,0.309,0.716,0.953,0.37200000000000005,0.6829999999999999,0.44299999999999995,0.434
sample_1640,0.384,0.295,0.693,0.9520000000000001,0.37200000000000005,0.675,0.47100000000000003,0.45399999999999996
sample_1641,0.16699999999999998,0.307,0.682,0.9520000000000001,0.37200000000000005,0.679,0.501,0.47600000000000003
sample_1642,0.16699999999999998,0.32,0.71,0.9540000000000001,0.37200000000000005,0.688,0.47,0.439
sample_1643,0.16699999999999998,0.332,0.715,0.951,0.37200000000000005,0.715,0.486,0.45799999999999996
sample_1644,0.16699999999999998,0.345,0.6970000000000001,0.946,0.37200000000000005,0.713,0.488,0.457
sample_1645,0.16699999999999998,0.35700000000000004,0.696,0.966,0.37200000000000005,0.7070000000000001,0.484,0.455
sample_1646,0.16699999999999998,0.29600000000000004,0.7040000000000001,0.946,0.37200000000000005,0.701,0.47600000000000003,0.45399999999999996
sample_1647,0.16699999999999998,0.302,0.695,0.953,0.37200000000000005,0.695,0.493,0.45299999999999996
sample_1648,0.16699999999999998,0.307,0.703,0.9490000000000001,0.37200000000000005,0.69,0.457,0.431
sample_1649,0.16699999999999998,0.312,0.687,0.9540000000000001,0.37200000000000005,0.685,0.466,0.44299999999999995
sample_1650,0.16699999999999998,0.317,0.698,0.953,0.37200000000000005,0.679,0.456,0.426
sample_1651,0.11199999999999999,0.321,0.71,0.951,0.373,0.669,0.43700000000000006,0.41100000000000003
sample_1652,0.11199999999999999,0.319,0.706,0.946,0.373,0.664,0.43200000000000005,0.415
sample_1653,0.11199999999999999,0.316,0.713,0.9570000000000001,0.373,0.6509999999999999,0.433,0.402
sample_1654,0.11199999999999999,0.314,0.6890000000000001,0.9520000000000001,0.373,0.636,0.424,0.408
sample_1655,0.11199999999999999,0.311,0.679,0.946,0.373,0.655,0.396,0.37200000000000005
sample_1656,0.11199999999999999,0.309,0.7,0.956,0.373,0.6409999999999999,0.385,0.376
sample_1657,0.11199999999999999,0.306,0.7070000000000001,0.9490000000000001,0.373,0.627,0.377,0.354
sample_1658,0.11199999999999999,0.304,0.715,0.9470000000000001,0.373,0.615,0.402,0.368
sample_1659,0.11199999999999999,0.301,0.723,0.955,0.373,0.607,0.428,0.376
sample_1660,0.11199999999999999,0.298,0.7190000000000001,0.95,0.373,0.6,0.425,0.37799999999999995
sample_1661,0.11699999999999999,0.29600000000000004,0.708,0.9490000000000001,0.373,0.596,0.434,0.379
sample_1662,0.11699999999999999,0.293,0.6920000000000001,0.945,0.373,0.6,0.441,0.381
sample_1663,0.11699999999999999,0.29100000000000004,0.6990000000000001,0.958,0.373,0.603,0.43200000000000005,0.38299999999999995
sample_1664,0.11699999999999999,0.28800000000000003,0.6940000000000001,0.953,0.373,0.611,0.446,0.414
sample_1665,0.11699999999999999,0.28600000000000003,0.67,0.95,0.373,0.604,0.455,0.41200000000000003
sample_1666,0.11699999999999999,0.28300000000000003,0.695,0.955,0.373,0.598,0.43200000000000005,0.396
sample_1667,0.11699999999999999,0.281,0.7240000000000001,0.95,0.373,0.591,0.431,0.40399999999999997
sample_1668,0.11699999999999999,0.278,0.716,0.95,0.373,0.585,0.426,0.39299999999999996
sample_1669,0.11699999999999999,0.276,0.6940000000000001,0.958,0.373,0.578,0.396,0.396
sample_1670,0.11699999999999999,0.273,0.691,0.9309999999999999,0.373,0.573,0.41100000000000003,0.39
sample_1671,0.166,0.271,0.6859999999999999,0.922,0.373,0.5710000000000001,0.409,0.385
sample_1672,0.166,0.26899999999999996,0.6890000000000001,0.9159999999999999,0.373,0.569,0.42700000000000005,0.379
sample_1673,0.166,0.27,0.6920000000000001,0.927,0.373,0.5670000000000001,0.389,0.353
sample_1674,0.166,0.271,0.706,0.9279999999999999,0.373,0.565,0.433,0.374
sample_1675,0.166,0.271,0.6940000000000001,0.934,0.373,0.563,0.40700000000000003,0.35600000000000004
sample_1676,0.166,0.272,0.69,0.9329999999999999,0.373,0.56,0.401,0.389
sample_1677,0.166,0.273,0.716,0.924,0.373,0.5579999999999999,0.391,0.36200000000000004
sample_1678,0.166,0.273,0.6990000000000001,0.917,0.373,0.555,0.41200000000000003,0.386
sample_1679,0.166,0.27399999999999997,0.6709999999999999,0.927,0.374,0.5529999999999999,0.42700000000000005,0.391
sample_1680,0.166,0.275,0.684,0.9329999999999999,0.374,0.55,0.428,0.401
sample_1681,0.215,0.276,0.6970000000000001,0.937,0.374,0.5479999999999999,0.392,0.35200000000000004
sample_1682,0.215,0.276,0.69,0.905,0.374,0.535,0.373,0.33899999999999997
sample_1683,0.215,0.27699999999999997,0.698,0.892,0.374,0.521,0.361,0.33899999999999997
sample_1684,0.215,0.278,0.6990000000000001,0.873,0.374,0.506,0.384,0.33899999999999997
sample_1685,0.215,0.278,0.715,0.8690000000000001,0.374,0.49200000000000005,0.387,0.35100000000000003
sample_1686,0.215,0.27899999999999997,0.701,0.852,0.374,0.479,0.386,0.353
sample_1687,0.215,0.28,0.677,0.856,0.374,0.505,0.41,0.35600000000000004
sample_1688,0.215,0.28,0.71,0.8170000000000001,0.374,0.532,0.425,0.391
sample_1689,0.215,0.281,0.713,0.833,0.374,0.5579999999999999,0.44799999999999995,0.408
sample_1690,0.215,0.28,0.7140000000000001,0.8320000000000001,0.374,0.584,0.47,0.425
sample_1691,0.26899999999999996,0.27899999999999997,0.7,0.8270000000000001,0.374,0.611,0.461,0.423
