,y1,x1,x2,x3,x4,x5
sample_6221,0.069,0.847,0.897,0.495,0.727,0.701
sample_6222,0.069,0.853,0.902,0.495,0.7140000000000001,0.6970000000000001
sample_6223,0.069,0.857,0.897,0.49700000000000005,0.742,0.6990000000000001
sample_6224,0.069,0.857,0.887,0.499,0.738,0.705
sample_6225,0.069,0.851,0.895,0.507,0.72,0.7020000000000001
sample_6226,0.069,0.847,0.905,0.513,0.713,0.701
sample_6227,0.069,0.846,0.9109999999999999,0.505,0.695,0.7020000000000001
sample_6228,0.069,0.8420000000000001,0.919,0.491,0.718,0.7
sample_6229,0.069,0.8420000000000001,0.917,0.489,0.687,0.703
sample_6230,0.069,0.847,0.9129999999999999,0.488,0.684,0.685
sample_6231,0.069,0.848,0.9159999999999999,0.483,0.743,0.6729999999999999
sample_6232,0.069,0.847,0.92,0.473,0.7709999999999999,0.682
sample_6233,0.069,0.846,0.9009999999999999,0.47100000000000003,0.7559999999999999,0.691
sample_6234,0.069,0.845,0.894,0.47700000000000004,0.7140000000000001,0.698
sample_6235,0.069,0.846,0.893,0.47,0.703,0.7
sample_6236,0.069,0.846,0.899,0.461,0.731,0.6970000000000001
sample_6237,0.069,0.8440000000000001,0.9179999999999999,0.46,0.725,0.688
sample_6238,0.069,0.846,0.9,0.45799999999999996,0.7070000000000001,0.7
sample_6239,0.069,0.845,0.9,0.452,0.688,0.705
sample_6240,0.069,0.8420000000000001,0.903,0.43799999999999994,0.728,0.7040000000000001
sample_6241,0.0438,0.84,0.8959999999999999,0.431,0.72,0.708
sample_6242,0.0438,0.8370000000000001,0.907,0.425,0.693,0.706
sample_6243,0.0438,0.8340000000000001,0.898,0.41600000000000004,0.74,0.7040000000000001
sample_6244,0.0438,0.8340000000000001,0.8909999999999999,0.409,0.7509999999999999,0.696
sample_6245,0.0438,0.836,0.912,0.39899999999999997,0.7609999999999999,0.6859999999999999
sample_6246,0.0438,0.838,0.9129999999999999,0.39299999999999996,0.7170000000000001,0.693
sample_6247,0.0438,0.838,0.897,0.386,0.731,0.7040000000000001
sample_6248,0.0438,0.836,0.9129999999999999,0.381,0.7609999999999999,0.696
sample_6249,0.0438,0.835,0.919,0.381,0.7290000000000001,0.691
sample_6250,0.0438,0.836,0.907,0.379,0.73,0.695
sample_6251,0.0438,0.836,0.9159999999999999,0.373,0.715,0.698
sample_6252,0.0438,0.835,0.917,0.366,0.721,0.6990000000000001
sample_6253,0.0438,0.836,0.9,0.36700000000000005,0.7559999999999999,0.6970000000000001
sample_6254,0.0438,0.8370000000000001,0.897,0.365,0.718,0.7
sample_6255,0.0438,0.833,0.917,0.358,0.728,0.698
sample_6256,0.0438,0.833,0.9129999999999999,0.359,0.75,0.7020000000000001
sample_6257,0.0438,0.838,0.892,0.36200000000000004,0.748,0.7070000000000001
sample_6258,0.0438,0.843,0.879,0.35700000000000004,0.754,0.7070000000000001
sample_6259,0.0438,0.845,0.892,0.348,0.727,0.6990000000000001
sample_6260,0.0438,0.8440000000000001,0.9,0.342,0.7490000000000001,0.691
sample_6261,0.0661,0.8420000000000001,0.8909999999999999,0.34,0.7509999999999999,0.696
sample_6262,0.0661,0.8370000000000001,0.889,0.35,0.716,0.6990000000000001
sample_6263,0.0661,0.8290000000000001,0.903,0.36,0.733,0.7020000000000001
sample_6264,0.0661,0.825,0.914,0.366,0.728,0.7
sample_6265,0.0661,0.826,0.894,0.355,0.71,0.7020000000000001
sample_6266,0.0661,0.826,0.902,0.32899999999999996,0.764,0.706
sample_6267,0.0661,0.826,0.91,0.318,0.742,0.705
sample_6268,0.0661,0.8270000000000001,0.894,0.313,0.71,0.7
sample_6269,0.0661,0.825,0.8909999999999999,0.304,0.743,0.6990000000000001
sample_6270,0.0661,0.825,0.904,0.308,0.7440000000000001,0.6970000000000001
sample_6271,0.0661,0.828,0.898,0.311,0.7390000000000001,0.701
sample_6272,0.0661,0.826,0.902,0.314,0.715,0.7
sample_6273,0.0661,0.821,0.92,0.314,0.728,0.691
sample_6274,0.0661,0.825,0.903,0.32,0.741,0.6890000000000001
sample_6275,0.0661,0.83,0.897,0.318,0.732,0.693
sample_6276,0.0661,0.8290000000000001,0.903,0.315,0.76,0.6940000000000001
sample_6277,0.0661,0.828,0.9059999999999999,0.317,0.7290000000000001,0.698
sample_6278,0.0661,0.826,0.912,0.318,0.722,0.696
sample_6279,0.0661,0.8220000000000001,0.9079999999999999,0.324,0.7440000000000001,0.6940000000000001
sample_6280,0.0661,0.8190000000000001,0.897,0.324,0.7440000000000001,0.701
sample_6281,0.07400000000000001,0.818,0.8959999999999999,0.32299999999999995,0.7440000000000001,0.7
sample_6282,0.07400000000000001,0.8170000000000001,0.909,0.319,0.7090000000000001,0.6940000000000001
sample_6283,0.07400000000000001,0.8140000000000001,0.907,0.315,0.7190000000000001,0.6970000000000001
sample_6284,0.07400000000000001,0.812,0.915,0.304,0.738,0.6970000000000001
sample_6285,0.07400000000000001,0.813,0.91,0.302,0.727,0.696
sample_6286,0.07400000000000001,0.82,0.89,0.303,0.7509999999999999,0.7
sample_6287,0.07400000000000001,0.825,0.877,0.297,0.737,0.7070000000000001
sample_6288,0.07400000000000001,0.8270000000000001,0.8909999999999999,0.297,0.723,0.6970000000000001
sample_6289,0.07400000000000001,0.8320000000000001,0.9,0.306,0.7120000000000001,0.695
sample_6290,0.07400000000000001,0.83,0.899,0.31,0.705,0.6920000000000001
sample_6291,0.07400000000000001,0.826,0.8959999999999999,0.319,0.752,0.684
sample_6292,0.07400000000000001,0.818,0.897,0.322,0.733,0.69
sample_6293,0.07400000000000001,0.815,0.899,0.326,0.726,0.691
sample_6294,0.07400000000000001,0.82,0.893,0.321,0.72,0.6940000000000001
sample_6295,0.07400000000000001,0.826,0.892,0.317,0.7240000000000001,0.695
sample_6296,0.07400000000000001,0.8290000000000001,0.897,0.317,0.763,0.693
sample_6297,0.07400000000000001,0.831,0.9009999999999999,0.316,0.722,0.698
sample_6298,0.07400000000000001,0.8340000000000001,0.889,0.325,0.718,0.703
sample_6299,0.07400000000000001,0.8320000000000001,0.905,0.332,0.723,0.693
sample_6300,0.07400000000000001,0.826,0.909,0.33799999999999997,0.7120000000000001,0.69
sample_6301,0.0876,0.82,0.903,0.34,0.7440000000000001,0.695
sample_6302,0.0876,0.8170000000000001,0.9159999999999999,0.336,0.735,0.6970000000000001
sample_6303,0.0876,0.821,0.912,0.332,0.726,0.698
sample_6304,0.0876,0.8240000000000001,0.9,0.32899999999999996,0.731,0.698
sample_6305,0.0876,0.826,0.89,0.32799999999999996,0.713,0.703
sample_6306,0.0876,0.826,0.9,0.325,0.755,0.7040000000000001
sample_6307,0.0876,0.8240000000000001,0.904,0.331,0.75,0.7040000000000001
sample_6308,0.0876,0.83,0.903,0.33299999999999996,0.7490000000000001,0.7020000000000001
sample_6309,0.0876,0.8390000000000001,0.9109999999999999,0.325,0.741,0.696
sample_6310,0.0876,0.845,0.898,0.325,0.7120000000000001,0.6970000000000001
sample_6311,0.0876,0.8420000000000001,0.887,0.33399999999999996,0.7090000000000001,0.6970000000000001
sample_6312,0.0876,0.836,0.8959999999999999,0.33799999999999997,0.7070000000000001,0.6940000000000001
sample_6313,0.0876,0.83,0.907,0.33899999999999997,0.7509999999999999,0.691
sample_6314,0.0876,0.825,0.8959999999999999,0.342,0.755,0.6990000000000001
sample_6315,0.0876,0.8220000000000001,0.889,0.342,0.763,0.698
sample_6316,0.0876,0.816,0.898,0.33799999999999997,0.7440000000000001,0.693
sample_6317,0.0876,0.809,0.895,0.336,0.723,0.7
sample_6318,0.0876,0.8059999999999999,0.892,0.33,0.759,0.705
sample_6319,0.0876,0.804,0.897,0.32299999999999995,0.7490000000000001,0.7090000000000001
sample_6320,0.0876,0.809,0.9,0.317,0.7559999999999999,0.7140000000000001
sample_6321,0.0554,0.82,0.892,0.316,0.7440000000000001,0.713
sample_6322,0.0554,0.821,0.899,0.314,0.7240000000000001,0.706
sample_6323,0.0554,0.8170000000000001,0.9059999999999999,0.311,0.7170000000000001,0.6990000000000001
sample_6324,0.0554,0.8190000000000001,0.894,0.318,0.722,0.6940000000000001
sample_6325,0.0554,0.818,0.888,0.315,0.743,0.7
sample_6326,0.0554,0.816,0.879,0.314,0.746,0.7040000000000001
sample_6327,0.0554,0.813,0.893,0.32299999999999995,0.768,0.696
sample_6328,0.0554,0.81,0.905,0.32299999999999995,0.736,0.693
sample_6329,0.0554,0.8059999999999999,0.9,0.32,0.726,0.695
sample_6330,0.0554,0.8029999999999999,0.895,0.32,0.7170000000000001,0.6990000000000001
sample_6331,0.0554,0.802,0.892,0.315,0.7170000000000001,0.7070000000000001
sample_6332,0.0554,0.805,0.897,0.32,0.73,0.7040000000000001
sample_6333,0.0554,0.809,0.892,0.315,0.732,0.698
sample_6334,0.0554,0.8109999999999999,0.89,0.308,0.738,0.703
sample_6335,0.0554,0.809,0.9009999999999999,0.314,0.718,0.7020000000000001
sample_6336,0.0554,0.807,0.914,0.312,0.753,0.698
sample_6337,0.0554,0.8059999999999999,0.9159999999999999,0.316,0.75,0.693
sample_6338,0.0554,0.8109999999999999,0.9129999999999999,0.317,0.748,0.6920000000000001
sample_6339,0.0554,0.8170000000000001,0.904,0.312,0.7559999999999999,0.701
sample_6340,0.0554,0.816,0.897,0.317,0.737,0.703
sample_6341,0.0716,0.816,0.9009999999999999,0.319,0.742,0.696
sample_6342,0.0716,0.821,0.897,0.318,0.733,0.6990000000000001
sample_6343,0.0716,0.8240000000000001,0.887,0.317,0.7440000000000001,0.7
sample_6344,0.0716,0.823,0.89,0.315,0.752,0.693
sample_6345,0.0716,0.8220000000000001,0.9,0.324,0.741,0.691
sample_6346,0.0716,0.8220000000000001,0.9009999999999999,0.33,0.706,0.698
sample_6347,0.0716,0.821,0.897,0.331,0.708,0.7040000000000001
sample_6348,0.0716,0.823,0.889,0.336,0.74,0.706
sample_6349,0.0716,0.825,0.887,0.344,0.737,0.7020000000000001
sample_6350,0.0716,0.821,0.8959999999999999,0.349,0.71,0.6970000000000001
sample_6351,0.0716,0.8140000000000001,0.9059999999999999,0.34700000000000003,0.738,0.698
sample_6352,0.0716,0.81,0.905,0.34600000000000003,0.759,0.7020000000000001
sample_6353,0.0716,0.812,0.889,0.33799999999999997,0.736,0.7040000000000001
sample_6354,0.0716,0.813,0.888,0.331,0.745,0.701
sample_6355,0.0716,0.8140000000000001,0.905,0.331,0.757,0.6940000000000001
sample_6356,0.0716,0.816,0.9009999999999999,0.332,0.7490000000000001,0.695
sample_6357,0.0716,0.8170000000000001,0.8959999999999999,0.335,0.726,0.6970000000000001
sample_6358,0.0716,0.816,0.898,0.335,0.7190000000000001,0.696
sample_6359,0.0716,0.8170000000000001,0.893,0.33899999999999997,0.723,0.695
sample_6360,0.0716,0.818,0.9009999999999999,0.33899999999999997,0.723,0.693
sample_6361,0.0852,0.818,0.903,0.33799999999999997,0.726,0.6890000000000001
sample_6362,0.0852,0.8170000000000001,0.892,0.34,0.732,0.698
sample_6363,0.0852,0.812,0.895,0.33899999999999997,0.737,0.706
sample_6364,0.0852,0.807,0.8959999999999999,0.34,0.718,0.7020000000000001
sample_6365,0.0852,0.807,0.899,0.342,0.721,0.695
sample_6366,0.0852,0.8109999999999999,0.8959999999999999,0.344,0.706,0.696
sample_6367,0.0852,0.81,0.91,0.349,0.7120000000000001,0.696
sample_6368,0.0852,0.809,0.91,0.34700000000000003,0.7240000000000001,0.6970000000000001
sample_6369,0.0852,0.81,0.898,0.341,0.728,0.703
sample_6370,0.0852,0.813,0.8959999999999999,0.33899999999999997,0.7490000000000001,0.703
sample_6371,0.0852,0.813,0.904,0.344,0.716,0.695
sample_6372,0.0852,0.8170000000000001,0.893,0.348,0.7120000000000001,0.6990000000000001
sample_6373,0.0852,0.821,0.8959999999999999,0.345,0.737,0.6970000000000001
sample_6374,0.0852,0.82,0.912,0.35600000000000004,0.728,0.696
sample_6375,0.0852,0.821,0.9009999999999999,0.37200000000000005,0.7290000000000001,0.706
sample_6376,0.0852,0.8220000000000001,0.903,0.376,0.7040000000000001,0.7140000000000001
sample_6377,0.0852,0.818,0.903,0.379,0.703,0.713
sample_6378,0.0852,0.8140000000000001,0.898,0.373,0.7240000000000001,0.703
sample_6379,0.0852,0.81,0.907,0.369,0.7070000000000001,0.703
sample_6380,0.0852,0.81,0.893,0.369,0.738,0.7070000000000001
sample_6381,0.0864,0.8140000000000001,0.885,0.365,0.735,0.7
sample_6382,0.0864,0.8190000000000001,0.8859999999999999,0.363,0.7190000000000001,0.7040000000000001
sample_6383,0.0864,0.821,0.877,0.36200000000000004,0.74,0.708
sample_6384,0.0864,0.8220000000000001,0.895,0.36,0.733,0.703
sample_6385,0.0864,0.825,0.897,0.361,0.721,0.701
sample_6386,0.0864,0.8320000000000001,0.892,0.364,0.73,0.696
sample_6387,0.0864,0.8370000000000001,0.889,0.371,0.752,0.691
sample_6388,0.0864,0.836,0.889,0.37799999999999995,0.758,0.688
sample_6389,0.0864,0.836,0.927,0.38,0.743,0.6779999999999999
sample_6390,0.0864,0.838,0.9059999999999999,0.382,0.752,0.696
sample_6391,0.0864,0.833,0.89,0.386,0.738,0.7070000000000001
sample_6392,0.0864,0.8340000000000001,0.9159999999999999,0.392,0.713,0.69
sample_6393,0.0864,0.84,0.899,0.392,0.721,0.701
sample_6394,0.0864,0.8420000000000001,0.9,0.39,0.7090000000000001,0.708
sample_6395,0.0864,0.841,0.902,0.39,0.738,0.706
sample_6396,0.0864,0.8420000000000001,0.8959999999999999,0.39399999999999996,0.76,0.705
sample_6397,0.0864,0.845,0.895,0.39899999999999997,0.767,0.7020000000000001
sample_6398,0.0864,0.8420000000000001,0.8909999999999999,0.4,0.742,0.698
sample_6399,0.0864,0.8390000000000001,0.9,0.397,0.747,0.703
sample_6400,0.0864,0.8390000000000001,0.899,0.397,0.748,0.711
sample_6401,0.096,0.838,0.9079999999999999,0.395,0.72,0.703
sample_6402,0.096,0.8420000000000001,0.902,0.39399999999999996,0.726,0.691
sample_6403,0.096,0.843,0.898,0.39899999999999997,0.723,0.69
sample_6404,0.096,0.846,0.8959999999999999,0.40700000000000003,0.7390000000000001,0.687
sample_6405,0.096,0.8540000000000001,0.897,0.409,0.738,0.693
sample_6406,0.096,0.8590000000000001,0.9,0.409,0.741,0.7
sample_6407,0.096,0.8590000000000001,0.899,0.41100000000000003,0.746,0.691
sample_6408,0.096,0.858,0.894,0.42,0.732,0.688
sample_6409,0.096,0.86,0.894,0.426,0.733,0.695
sample_6410,0.096,0.857,0.897,0.43799999999999994,0.7240000000000001,0.6990000000000001
sample_6411,0.096,0.855,0.897,0.441,0.7440000000000001,0.6940000000000001
sample_6412,0.096,0.857,0.885,0.436,0.7390000000000001,0.6970000000000001
sample_6413,0.096,0.856,0.8759999999999999,0.436,0.727,0.701
sample_6414,0.096,0.857,0.884,0.435,0.731,0.7040000000000001
sample_6415,0.096,0.855,0.898,0.43700000000000006,0.722,0.706
sample_6416,0.096,0.852,0.9059999999999999,0.43799999999999994,0.737,0.7
sample_6417,0.096,0.855,0.8959999999999999,0.441,0.74,0.703
sample_6418,0.096,0.857,0.894,0.441,0.72,0.6970000000000001
sample_6419,0.096,0.858,0.905,0.435,0.736,0.6890000000000001
sample_6420,0.096,0.853,0.899,0.429,0.753,0.696
sample_6421,0.0658,0.85,0.89,0.433,0.726,0.7
sample_6422,0.0658,0.852,0.888,0.44299999999999995,0.715,0.698
sample_6423,0.0658,0.846,0.887,0.442,0.731,0.7040000000000001
sample_6424,0.0658,0.8390000000000001,0.8959999999999999,0.43799999999999994,0.7340000000000001,0.6990000000000001
sample_6425,0.0658,0.8370000000000001,0.897,0.435,0.7240000000000001,0.6970000000000001
sample_6426,0.0658,0.84,0.895,0.433,0.733,0.705
sample_6427,0.0658,0.843,0.904,0.424,0.73,0.713
sample_6428,0.0658,0.848,0.9009999999999999,0.415,0.75,0.708
sample_6429,0.0658,0.857,0.892,0.413,0.7390000000000001,0.7
sample_6430,0.0658,0.863,0.889,0.409,0.726,0.6970000000000001
sample_6431,0.0658,0.867,0.912,0.414,0.7190000000000001,0.688
sample_6432,0.0658,0.871,0.902,0.43200000000000005,0.7070000000000001,0.687
sample_6433,0.0658,0.871,0.89,0.449,0.735,0.6920000000000001
sample_6434,0.0658,0.867,0.893,0.45,0.747,0.7
sample_6435,0.0658,0.863,0.897,0.45399999999999996,0.746,0.6940000000000001
sample_6436,0.0658,0.856,0.9059999999999999,0.465,0.731,0.696
sample_6437,0.0658,0.851,0.894,0.462,0.733,0.7070000000000001
sample_6438,0.0658,0.847,0.893,0.455,0.733,0.7040000000000001
sample_6439,0.0658,0.846,0.899,0.45399999999999996,0.725,0.703
sample_6440,0.0658,0.853,0.888,0.45399999999999996,0.74,0.706
sample_6441,0.0829,0.858,0.897,0.445,0.74,0.703
sample_6442,0.0829,0.857,0.9079999999999999,0.43700000000000006,0.7240000000000001,0.693
sample_6443,0.0829,0.8540000000000001,0.909,0.442,0.723,0.688
sample_6444,0.0829,0.852,0.9,0.447,0.721,0.6940000000000001
sample_6445,0.0829,0.857,0.895,0.452,0.727,0.695
sample_6446,0.0829,0.86,0.898,0.455,0.7490000000000001,0.6990000000000001
sample_6447,0.0829,0.8540000000000001,0.8959999999999999,0.455,0.7509999999999999,0.7040000000000001
sample_6448,0.0829,0.8490000000000001,0.9079999999999999,0.45,0.742,0.6990000000000001
sample_6449,0.0829,0.848,0.899,0.45399999999999996,0.747,0.7
sample_6450,0.0829,0.8490000000000001,0.877,0.465,0.73,0.7
sample_6451,0.0829,0.847,0.885,0.46399999999999997,0.723,0.6940000000000001
sample_6452,0.0829,0.8440000000000001,0.905,0.461,0.7290000000000001,0.6890000000000001
sample_6453,0.0829,0.846,0.907,0.465,0.722,0.691
sample_6454,0.0829,0.847,0.903,0.466,0.7440000000000001,0.6890000000000001
sample_6455,0.0829,0.846,0.899,0.467,0.7659999999999999,0.691
sample_6456,0.0829,0.85,0.903,0.47,0.736,0.6920000000000001
sample_6457,0.0829,0.8540000000000001,0.895,0.465,0.73,0.6990000000000001
sample_6458,0.0829,0.8540000000000001,0.883,0.461,0.741,0.708
sample_6459,0.0829,0.847,0.879,0.467,0.737,0.715
sample_6460,0.0829,0.84,0.89,0.47100000000000003,0.743,0.708
sample_6461,0.0764,0.836,0.9,0.46799999999999997,0.7390000000000001,0.698
sample_6462,0.0764,0.8340000000000001,0.899,0.45799999999999996,0.738,0.696
sample_6463,0.0764,0.8370000000000001,0.902,0.45399999999999996,0.727,0.695
sample_6464,0.0764,0.8420000000000001,0.8959999999999999,0.46,0.713,0.691
sample_6465,0.0764,0.848,0.9,0.46299999999999997,0.7290000000000001,0.691
sample_6466,0.0764,0.851,0.9009999999999999,0.462,0.718,0.6970000000000001
sample_6467,0.0764,0.852,0.899,0.47,0.736,0.701
sample_6468,0.0764,0.855,0.894,0.479,0.762,0.7040000000000001
sample_6469,0.0764,0.856,0.8959999999999999,0.485,0.727,0.7
sample_6470,0.0764,0.8540000000000001,0.904,0.485,0.727,0.693
sample_6471,0.0764,0.853,0.8959999999999999,0.485,0.738,0.698
sample_6472,0.0764,0.848,0.895,0.48700000000000004,0.722,0.701
sample_6473,0.0764,0.8440000000000001,0.907,0.483,0.7120000000000001,0.693
sample_6474,0.0764,0.847,0.897,0.47600000000000003,0.732,0.696
sample_6475,0.0764,0.85,0.8959999999999999,0.473,0.737,0.701
sample_6476,0.0764,0.85,0.905,0.475,0.7340000000000001,0.6970000000000001
sample_6477,0.0764,0.855,0.898,0.48,0.745,0.696
sample_6478,0.0764,0.861,0.898,0.483,0.73,0.696
sample_6479,0.0764,0.861,0.889,0.49200000000000005,0.718,0.701
sample_6480,0.0764,0.858,0.893,0.498,0.713,0.6940000000000001
sample_6481,0.0697,0.857,0.9009999999999999,0.499,0.7190000000000001,0.691
sample_6482,0.0697,0.855,0.895,0.502,0.745,0.705
sample_6483,0.0697,0.848,0.902,0.502,0.74,0.7090000000000001
sample_6484,0.0697,0.8440000000000001,0.897,0.496,0.735,0.7140000000000001
sample_6485,0.0697,0.841,0.9009999999999999,0.495,0.754,0.705
sample_6486,0.0697,0.8420000000000001,0.894,0.494,0.7490000000000001,0.701
sample_6487,0.0697,0.8440000000000001,0.897,0.494,0.727,0.7040000000000001
sample_6488,0.0697,0.8440000000000001,0.898,0.49700000000000005,0.725,0.7020000000000001
sample_6489,0.0697,0.847,0.893,0.498,0.7340000000000001,0.6970000000000001
sample_6490,0.0697,0.846,0.895,0.505,0.7490000000000001,0.6990000000000001
sample_6491,0.0697,0.838,0.894,0.506,0.748,0.698
sample_6492,0.0697,0.831,0.903,0.495,0.737,0.6990000000000001
sample_6493,0.0697,0.825,0.904,0.491,0.745,0.701
sample_6494,0.0697,0.82,0.912,0.493,0.743,0.695
sample_6495,0.0697,0.8190000000000001,0.9109999999999999,0.494,0.742,0.6920000000000001
sample_6496,0.0697,0.8220000000000001,0.9059999999999999,0.494,0.7390000000000001,0.687
sample_6497,0.0697,0.8220000000000001,0.897,0.484,0.733,0.696
sample_6498,0.0697,0.8220000000000001,0.895,0.473,0.733,0.695
sample_6499,0.0697,0.8190000000000001,0.905,0.46799999999999997,0.74,0.6859999999999999
sample_6500,0.0697,0.8140000000000001,0.899,0.466,0.753,0.7
sample_6501,0.0573,0.8140000000000001,0.899,0.46399999999999997,0.752,0.708
sample_6502,0.0573,0.809,0.895,0.46299999999999997,0.742,0.7070000000000001
sample_6503,0.0573,0.805,0.897,0.461,0.735,0.708
sample_6504,0.0573,0.81,0.899,0.455,0.732,0.7070000000000001
sample_6505,0.0573,0.8170000000000001,0.899,0.44799999999999995,0.735,0.705
sample_6506,0.0573,0.821,0.907,0.44299999999999995,0.74,0.7020000000000001
sample_6507,0.0573,0.823,0.882,0.451,0.7170000000000001,0.705
